,Open,High,Low,Close,Volume,Adj Close
1988-06-26,274.123332,274.256673333,270.410003667,270.633331667,236233333.333,270.633331667
1988-06-27,273.779999,273.790009,268.850006,269.059998,264410000.0,269.059998
1988-06-28,269.070007,272.799988,269.059998,272.309998,152370000.0,272.309998
1988-06-29,272.320007,273.01001,269.48999,270.980011,159590000.0,270.980011
1988-06-30,271.0,273.51001,270.970001,273.5,227410000.0,273.5
1988-07-01,273.5,273.799988,270.779999,271.779999,238330000.0,271.779999
1988-07-02,273.06999975,274.3024905,270.71250175,272.78749875,221695000.0,272.78749875
1988-07-03,272.6399995,274.804993,270.6450045,273.7949985,205060000.0,273.7949985
1988-07-04,272.20999925,275.3074955,270.57750725,274.80249825,188425000.0,274.80249825
1988-07-05,271.779999,275.809998,270.51001,275.809998,171790000.0,275.809998
1988-07-06,275.799988,276.359985,269.920013,272.019989,189630000.0,272.019989
1988-07-07,272.0,272.049988,269.309998,271.779999,156100000.0,271.779999
1988-07-08,271.76001,272.309998,269.859985,270.019989,136070000.0,270.019989
1988-07-09,271.183339667,272.086670333,269.913319667,270.196655333,131813333.333,270.196655333
1988-07-10,270.606669333,271.863342667,269.966654333,270.373321667,127556666.667,270.373321667
1988-07-11,270.029999,271.640015,270.019989,270.549988,123300000.0,270.549988
1988-07-12,270.540009,270.700012,266.959991,267.850006,161650000.0,267.850006
1988-07-13,267.869995,269.459991,266.119995,269.320007,218930000.0,269.320007
1988-07-14,269.329987,270.690002,268.579987,270.26001,172410000.0,270.26001
1988-07-15,270.230011,272.059998,269.529999,272.049988,199710000.0,272.049988
1988-07-16,270.816670667,272.056661333,269.240000667,271.536662,185210000.0,271.536662
1988-07-17,271.403330333,272.053324667,268.950002333,271.023336,170710000.0,271.023336
1988-07-18,271.98999,272.049988,268.660004,270.51001,156210000.0,270.51001
1988-07-19,270.48999,271.209991,267.01001,268.470001,144110000.0,268.470001
1988-07-20,268.519989,270.23999,268.470001,270.0,151990000.0,270.0
1988-07-21,269.98999,270.0,266.660004,266.660004,149460000.0,266.660004
1988-07-22,266.649994,266.660004,263.290009,263.5,148880000.0,263.5
1988-07-23,265.596659333,266.163340333,263.203339,263.893331,170966666.667,263.893331
1988-07-24,264.543324667,265.666676667,263.116669,264.286662,193053333.333,264.286662
1988-07-25,263.48999,265.170013,263.029999,264.679993,215140000.0,264.679993
1988-07-26,264.700012,266.089996,264.320007,265.190002,121960000.0,265.190002
1988-07-27,265.179993,265.829987,262.480011,262.5,135890000.0,262.5
1988-07-28,262.519989,266.549988,262.5,266.019989,154570000.0,266.019989
1988-07-29,266.040009,272.019989,266.019989,272.019989,192340000.0,272.019989
1988-07-30,268.036672333,272.279988667,267.749989667,272.083323,174283333.333,272.083323
1988-07-31,270.033335667,272.539988333,269.479990333,272.146657,156226666.667,272.146657
1988-08-01,272.029999,272.799988,271.209991,272.209991,138170000.0,272.209991
1988-08-02,272.190002,273.679993,270.369995,272.059998,166660000.0,272.059998
1988-08-03,272.029999,273.420013,271.149994,272.980011,203590000.0,272.980011
1988-08-04,273.0,274.200012,271.769989,271.929993,157240000.0,271.929993
1988-08-05,271.700012,271.929993,270.079987,271.149994,113400000.0,271.149994
1988-08-06,271.510009667,272.109995667,270.029989,270.759999667,125200000.0,270.759999667
1988-08-07,271.320007333,272.289998333,269.979991,270.370005333,137000000.0,270.370005333
1988-08-08,271.130005,272.470001,269.929993,269.980011,148800000.0,269.980011
1988-08-09,270.0,270.200012,265.059998,266.48999,200710000.0,266.48999
1988-08-10,266.429993,266.48999,261.029999,261.899994,200950000.0,261.899994
1988-08-11,261.920013,262.769989,260.339996,262.75,173000000.0,262.75
1988-08-12,262.700012,262.940002,261.369995,262.549988,176960000.0,262.549988
1988-08-13,262.630004667,262.809997333,260.473327667,261.263326,160826666.667,261.263326
1988-08-14,262.559997333,262.679992667,259.576660333,259.976664,144693333.333,259.976664
1988-08-15,262.48999,262.549988,258.679993,258.690002,128560000.0,258.690002
1988-08-16,258.679993,262.609985,257.5,260.559998,162790000.0,260.559998
1988-08-17,260.570007,261.839996,259.329987,260.769989,169500000.0,260.769989
1988-08-18,260.76001,262.76001,260.75,261.029999,139820000.0,261.029999
1988-08-19,261.049988,262.269989,260.230011,260.23999,122370000.0,260.23999
1988-08-20,260.779988667,261.749989667,259.133341333,259.153330333,122330000.0,259.153330333
1988-08-21,260.509989333,261.229990333,258.036671667,258.066670667,122290000.0,258.066670667
1988-08-22,260.23999,260.709991,256.940002,256.980011,122250000.0,256.980011
1988-08-23,256.98999,257.859985,256.529999,257.089996,119540000.0,257.089996
1988-08-24,257.160004,261.130005,257.089996,261.130005,127800000.0,261.130005
1988-08-25,261.100006,261.130005,257.559998,259.179993,127640000.0,259.179993
1988-08-26,259.179993,260.149994,258.869995,259.679993,89240000.0,259.679993
1988-08-27,259.346659667,260.953328667,259.139994333,260.563324333,92586666.6667,260.563324333
1988-08-28,259.513326333,261.756663333,259.409993667,261.446655667,95933333.3333,261.446655667
1988-08-29,259.679993,262.559998,259.679993,262.329987,99280000.0,262.329987
1988-08-30,262.329987,263.179993,261.529999,262.51001,108720000.0,262.51001
1988-08-31,262.51001,263.799988,261.209991,261.519989,130480000.0,261.519989
1988-09-01,261.519989,261.519989,256.980011,258.350006,144090000.0,258.350006
1988-09-02,258.350006,264.899994,258.350006,264.480011,159840000.0,264.480011
1988-09-03,259.86750775,265.159996,259.862503,264.75750725,150442500.0,264.75750725
1988-09-04,261.3850095,265.419998,261.375,265.0350035,141045000.0,265.0350035
1988-09-05,262.90251125,265.68,262.887497,265.31249975,131647500.0,265.31249975
1988-09-06,264.420013,265.940002,264.399994,265.589996,122250000.0,265.589996
1988-09-07,265.619995,266.980011,264.929993,265.869995,139590000.0,265.869995
1988-09-08,265.869995,266.540009,264.880005,265.880005,149380000.0,265.880005
1988-09-09,265.880005,268.26001,263.660004,266.839996,141540000.0,266.839996
1988-09-10,266.203338667,268.053345,264.513336333,266.716664333,132653333.333,266.716664333
1988-09-11,266.526672333,267.84668,265.366668667,266.593332667,123766666.667,266.593332667
1988-09-12,266.850006,267.640015,266.220001,266.470001,114880000.0,266.470001
1988-09-13,266.450012,267.429993,265.220001,267.429993,162490000.0,267.429993
1988-09-14,267.5,269.470001,267.410004,269.309998,177220000.0,269.309998
1988-09-15,269.299988,269.779999,268.029999,268.130005,161210000.0,268.130005
1988-09-16,268.130005,270.809998,267.329987,270.649994,211110000.0,270.649994
1988-09-17,268.966675,270.756663333,267.356659333,270.039998333,185996666.667,270.039998333
1988-09-18,269.803345,270.703328667,267.383331667,269.430002667,160883333.333,269.430002667
1988-09-19,270.640015,270.649994,267.410004,268.820007,135770000.0,268.820007
1988-09-20,268.829987,270.070007,268.5,269.730011,142220000.0,269.730011
1988-09-21,269.76001,270.640015,269.480011,270.160004,127400000.0,270.160004
1988-09-22,270.190002,270.579987,268.26001,269.179993,150670000.0,269.179993
1988-09-23,269.160004,270.309998,268.279999,269.76001,145100000.0,269.76001
1988-09-24,269.363332333,270.139994667,268.389994333,269.466675,135540000.0,269.466675
1988-09-25,269.566660667,269.969991333,268.499989667,269.17334,125980000.0,269.17334
1988-09-26,269.769989,269.799988,268.609985,268.880005,116420000.0,268.880005
1988-09-27,268.890015,269.359985,268.01001,268.26001,113010000.0,268.26001
1988-09-28,268.220001,269.079987,267.769989,269.079987,113720000.0,269.079987
1988-09-29,269.089996,273.019989,269.079987,272.589996,155790000.0,272.589996
1988-09-30,272.549988,274.869995,271.660004,271.910004,175750000.0,271.910004
1988-10-01,272.329997,273.883331333,270.720001333,271.733337667,160626666.667,271.733337667
1988-10-02,272.110006,272.896667667,269.779998667,271.556671333,145503333.333,271.556671333
1988-10-03,271.890015,271.910004,268.839996,271.380005,130380000.0,271.380005
1988-10-04,271.369995,271.790009,270.339996,270.619995,157760000.0,270.619995
1988-10-05,270.630005,272.450012,270.079987,271.859985,175130000.0,271.859985
1988-10-06,271.869995,272.390015,271.299988,272.390015,153570000.0,272.390015
1988-10-07,272.380005,278.070007,272.369995,278.070007,216390000.0,278.070007
1988-10-08,274.273336,278.276672,273.946665333,278.126668,185813333.333,278.126668
1988-10-09,276.166667,278.483337,275.523335667,278.183329,155236666.667,278.183329
1988-10-10,278.059998,278.690002,277.100006,278.23999,124660000.0,278.23999
1988-10-11,278.149994,278.23999,276.329987,277.929993,140900000.0,277.929993
1988-10-12,277.910004,277.929993,273.049988,273.980011,154840000.0,273.980011
1988-10-13,273.950012,275.829987,273.390015,275.220001,154530000.0,275.220001
1988-10-14,275.269989,277.01001,274.079987,275.5,160240000.0,275.5
1988-10-15,275.339996333,276.890004667,274.389994667,275.803334667,146590000.0,275.803334667
1988-10-16,275.410003667,276.769999333,274.700002333,276.106669333,132940000.0,276.106669333
1988-10-17,275.480011,276.649994,275.01001,276.410004,119290000.0,276.410004
1988-10-18,276.429993,279.390015,276.410004,279.380005,162500000.0,279.380005
1988-10-19,279.399994,280.529999,274.410004,276.970001,186350000.0,276.970001
1988-10-20,276.970001,282.880005,276.929993,282.880005,189580000.0,282.880005
1988-10-21,282.880005,283.660004,281.160004,283.660004,195410000.0,283.660004
1988-10-22,283.130005,283.756673333,281.533335667,283.200002333,187136666.667,283.200002333
1988-10-23,283.380005,283.853342667,281.906667333,282.740000667,178863333.333,282.740000667
1988-10-24,283.630005,283.950012,282.279999,282.279999,170590000.0,282.279999
1988-10-25,282.279999,282.839996,281.869995,282.380005,155190000.0,282.380005
1988-10-26,282.369995,282.519989,280.540009,281.380005,181550000.0,281.380005
1988-10-27,281.350006,281.380005,276.0,277.279999,196540000.0,277.279999
1988-10-28,277.290009,279.480011,277.279999,278.529999,146300000.0,278.529999
1988-10-29,277.706675667,279.450012333,277.233337667,278.676666333,145353333.333,278.676666333
1988-10-30,278.123342333,279.420013667,277.186676333,278.823333667,144406666.667,278.823333667
1988-10-31,278.540009,279.390015,277.140015,278.970001,143460000.0,278.970001
1988-11-01,278.970001,279.570007,278.01001,279.059998,151250000.0,279.059998
1988-11-02,279.070007,279.450012,277.079987,279.059998,161300000.0,279.059998
1988-11-03,279.040009,280.369995,279.040009,279.200012,152980000.0,279.200012
1988-11-04,279.109985,279.200012,276.309998,276.309998,143580000.0,276.309998
1988-11-05,278.173319333,278.236674,275.413330333,275.516663,140343333.333,275.516663
1988-11-06,277.236653667,277.273336,274.516662667,274.723328,137106666.667,274.723328
1988-11-07,276.299988,276.309998,273.619995,273.929993,133870000.0,273.929993
1988-11-08,273.950012,275.799988,273.929993,275.149994,141660000.0,275.149994
1988-11-09,275.140015,275.149994,272.149994,273.329987,153140000.0,273.329987
1988-11-10,273.320007,274.369995,272.980011,273.690002,128920000.0,273.690002
1988-11-11,273.649994,273.690002,267.920013,267.920013,135500000.0,267.920013
1988-11-12,271.743327,272.210001333,267.543345,267.853342333,137966666.667,267.853342333
1988-11-13,269.83666,270.730000667,267.166677,267.786671667,140433333.333,267.786671667
1988-11-14,267.929993,269.25,266.790009,267.720001,142900000.0,267.720001
1988-11-15,267.730011,268.75,267.720001,268.339996,115170000.0,268.339996
1988-11-16,268.410004,268.410004,262.850006,263.820007,161710000.0,263.820007
1988-11-17,264.609985,265.630005,263.450012,264.600006,141280000.0,264.600006
1988-11-18,264.600006,266.619995,264.600006,266.470001,119320000.0,266.470001
1988-11-19,265.183339333,266.569997,264.203338667,266.386667667,119690000.0,266.386667667
1988-11-20,265.766672667,266.519999,263.806671333,266.303334333,120060000.0,266.303334333
1988-11-21,266.350006,266.470001,263.410004,266.220001,120430000.0,266.220001
1988-11-22,266.190002,267.850006,265.420013,267.209991,127000000.0,267.209991
1988-11-23,267.220001,269.559998,267.209991,269.0,112010000.0,269.0
1988-11-24,268.1049955,269.279999,266.839996,268.1150055,92050000.0,268.1150055
1988-11-25,268.98999,269.0,266.470001,267.230011,72090000.0,267.230011
1988-11-26,268.399993667,268.993337,266.636667667,267.700012333,89220000.0,267.700012333
1988-11-27,267.809997333,268.986674,266.803334333,268.170013667,106350000.0,268.170013667
1988-11-28,267.220001,268.980011,266.970001,268.640015,123480000.0,268.640015
1988-11-29,268.600006,271.309998,268.130005,270.910004,127420000.0,270.910004
1988-11-30,270.910004,274.359985,270.899994,273.700012,157810000.0,273.700012
1988-12-01,273.679993,273.700012,272.269989,272.48999,129380000.0,272.48999
1988-12-02,272.48999,272.48999,270.470001,271.809998,124610000.0,271.809998
1988-12-03,273.303324333,273.533325,270.916666667,272.849996333,131293333.333,272.849996333
1988-12-04,274.116658667,274.57666,271.363332333,273.889994667,137976666.667,273.889994667
1988-12-05,274.929993,275.619995,271.809998,274.929993,144660000.0,274.929993
1988-12-06,274.929993,277.890015,274.619995,277.589996,158340000.0,277.589996
1988-12-07,277.589996,279.01001,277.339996,278.130005,148360000.0,278.130005
1988-12-08,278.130005,278.130005,276.549988,276.589996,124150000.0,276.589996
1988-12-09,276.570007,277.820007,276.339996,277.029999,133770000.0,277.029999
1988-12-10,276.723337667,278.153340333,276.399993667,276.859995667,130566666.667,276.859995667
1988-12-11,276.876668333,278.486673667,276.459991333,276.689992333,127363333.333,276.689992333
1988-12-12,277.029999,278.820007,276.519989,276.519989,124160000.0,276.519989
1988-12-13,276.519989,276.519989,274.579987,276.309998,132340000.0,276.309998
1988-12-14,276.309998,276.309998,274.579987,275.309998,132350000.0,275.309998
1988-12-15,275.320007,275.619995,274.01001,274.279999,136820000.0,274.279999
1988-12-16,274.279999,276.290009,274.279999,276.290009,196480000.0,276.290009
1988-12-17,274.950002333,277.296672,274.723327667,277.163340667,185070000.0,277.163340667
1988-12-18,275.620005667,278.303335,275.166656333,278.036672333,173660000.0,278.036672333
1988-12-19,276.290009,279.309998,275.609985,278.910004,162250000.0,278.910004
1988-12-20,278.910004,280.450012,277.470001,277.470001,161090000.0,277.470001
1988-12-21,277.470001,277.829987,276.299988,277.380005,147250000.0,277.380005
1988-12-22,277.380005,277.890015,276.859985,276.869995,150510000.0,276.869995
1988-12-23,276.869995,277.98999,276.869995,277.869995,81760000.0,277.869995
1988-12-24,277.119995,278.0149915,276.83749375,277.609993,83192500.0,277.609993
1988-12-25,277.369995,278.039993,276.8049925,277.349991,84625000.0,277.349991
1988-12-26,277.619995,278.0649945,276.77249125,277.089989,86057500.0,277.089989
1988-12-27,277.869995,278.089996,276.73999,276.829987,87490000.0,276.829987
1988-12-28,276.829987,277.549988,276.170013,277.079987,110630000.0,277.079987
1988-12-29,277.079987,279.420013,277.079987,279.399994,131290000.0,279.399994
1988-12-30,279.390015,279.779999,277.720001,277.720001,127210000.0,277.720001
1988-12-31,278.9725115,279.2649995,276.74250025,277.11750025,127532500.0,277.11750025
1989-01-01,278.555008,278.75,275.7649995,276.5149995,127855000.0,276.5149995
1989-01-02,278.1375045,278.2350005,274.78749875,275.91249875,128177500.0,275.91249875
1989-01-03,277.720001,277.720001,273.809998,275.309998,128500000.0,275.309998
1989-01-04,275.309998,279.75,275.309998,279.429993,149700000.0,279.429993
1989-01-05,279.429993,281.51001,279.429993,280.01001,174040000.0,280.01001
1989-01-06,280.01001,282.059998,280.01001,280.670013,161330000.0,280.670013
1989-01-07,280.230011,282.003337,280.113342333,280.773345667,161946666.667,280.773345667
1989-01-08,280.450012,281.946676,280.216674667,280.876678333,162563333.333,280.876678333
1989-01-09,280.670013,281.890015,280.320007,280.980011,163180000.0,280.980011
1989-01-10,280.980011,281.579987,279.440002,280.380005,140420000.0,280.380005
1989-01-11,280.380005,282.01001,280.209991,282.01001,148950000.0,282.01001
1989-01-12,282.01001,284.630005,282.01001,283.170013,183000000.0,283.170013
1989-01-13,283.170013,284.119995,282.709991,283.869995,132320000.0,283.869995
1989-01-14,283.403340333,284.373331667,283.016662333,283.960001667,127340000.0,283.960001667
1989-01-15,283.636667667,284.626668333,283.323333667,284.050008333,122360000.0,284.050008333
1989-01-16,283.869995,284.880005,283.630005,284.140015,117380000.0,284.140015
1989-01-17,284.140015,284.140015,283.059998,283.549988,143930000.0,283.549988
1989-01-18,283.549988,286.869995,282.649994,286.529999,187450000.0,286.529999
1989-01-19,286.529999,287.899994,286.140015,286.910004,192030000.0,286.910004
1989-01-20,286.899994,287.040009,285.75,286.630005,166120000.0,286.630005
1989-01-21,287.216664667,287.353343,285.333333333,285.920003333,157960000.0,285.920003333
1989-01-22,287.533335333,287.666677,284.916666667,285.210001667,149800000.0,285.210001667
1989-01-23,287.850006,287.980011,284.5,284.5,141640000.0,284.5
1989-01-24,284.5,288.48999,284.5,288.48999,189620000.0,288.48999
1989-01-25,288.48999,289.149994,287.970001,289.140015,183610000.0,289.140015
1989-01-26,289.140015,292.619995,288.130005,291.690002,212250000.0,291.690002
1989-01-27,291.690002,296.079987,291.690002,293.820007,254870000.0,293.820007
1989-01-28,292.400003667,295.763326333,292.306671,294.210001333,225856666.667,294.210001333
1989-01-29,293.110005333,295.446665667,292.92334,294.599995667,196843333.333,294.599995667
1989-01-30,293.820007,295.130005,293.540009,294.98999,167830000.0,294.98999
1989-01-31,294.98999,297.51001,293.570007,297.470001,194050000.0,297.470001
1989-02-01,297.470001,298.329987,296.220001,297.089996,215640000.0,297.089996
1989-02-02,297.089996,297.920013,295.809998,296.839996,183430000.0,296.839996
1989-02-03,296.839996,297.660004,296.149994,296.970001,172980000.0,296.970001
1989-02-04,296.883331,297.436666,295.753326333,296.660003667,165646666.667,296.660003667
1989-02-05,296.926666,297.213328,295.356658667,296.350006333,158313333.333,296.350006333
1989-02-06,296.970001,296.98999,294.959991,296.040009,150980000.0,296.040009
1989-02-07,296.040009,300.339996,295.779999,299.630005,217260000.0,299.630005
1989-02-08,299.619995,300.570007,298.410004,298.649994,189420000.0,298.649994
1989-02-09,298.649994,298.790009,295.160004,296.059998,224220000.0,296.059998
1989-02-10,296.059998,296.059998,291.959991,292.019989,173560000.0,292.019989
1989-02-11,294.713328333,295.063334333,291.599995667,292.193329,163546666.667,292.193329
1989-02-12,293.366658667,294.066670667,291.240000333,292.366669,153533333.333,292.366669
1989-02-13,292.019989,293.070007,290.880005,292.540009,143520000.0,292.540009
1989-02-14,292.540009,294.369995,291.410004,291.809998,150610000.0,291.809998
1989-02-15,291.809998,294.420013,291.48999,294.23999,154220000.0,294.23999
1989-02-16,294.23999,295.149994,294.220001,294.809998,177450000.0,294.809998
1989-02-17,294.809998,297.119995,294.690002,296.76001,159520000.0,296.76001
1989-02-18,295.297501,297.0999985,294.8075025,296.56501025,155127500.0,296.56501025
1989-02-19,295.785004,297.080002,294.925003,296.3700105,150735000.0,296.3700105
1989-02-20,296.272507,297.0600055,295.0425035,296.17501075,146342500.0,296.17501075
1989-02-21,296.76001,297.040009,295.160004,295.980011,141950000.0,295.980011
1989-02-22,295.980011,295.980011,290.76001,290.910004,163140000.0,290.910004
1989-02-23,290.910004,292.049988,289.829987,292.049988,150370000.0,292.049988
1989-02-24,292.049988,292.049988,287.130005,287.130005,160680000.0,287.130005
1989-02-25,290.409993667,290.739990333,286.840006667,287.360005667,153753333.333,287.360005667
1989-02-26,288.769999333,289.429992667,286.550008333,287.590006333,146826666.667,287.590006333
1989-02-27,287.130005,288.119995,286.26001,287.820007,139900000.0,287.820007
1989-02-28,287.820007,289.420013,287.630005,288.859985,147430000.0,288.859985
1989-03-01,288.859985,290.279999,286.459991,287.109985,177210000.0,287.109985
1989-03-02,287.109985,290.320007,287.109985,289.950012,161980000.0,289.950012
1989-03-03,289.940002,291.179993,289.440002,291.179993,151790000.0,291.179993
1989-03-04,290.360005333,292.389994667,290.019999,292.389994667,157486666.667,292.389994667
1989-03-05,290.780008667,293.599996333,290.599996,293.599996333,163183333.333,293.599996333
1989-03-06,291.200012,294.809998,291.179993,294.809998,168880000.0,294.809998
1989-03-07,294.809998,295.160004,293.5,293.869995,172500000.0,293.869995
1989-03-08,293.869995,295.619995,293.51001,294.079987,167620000.0,294.079987
1989-03-09,294.079987,294.690002,293.850006,293.929993,143160000.0,293.929993
1989-03-10,293.929993,293.929993,291.600006,292.880005,146830000.0,292.880005
1989-03-11,293.579997,294.679993,292.026672333,293.693339,144706666.667,293.693339
1989-03-12,293.230001,295.429993,292.453338667,294.506673,142583333.333,294.506673
1989-03-13,292.880005,296.179993,292.880005,295.320007,140460000.0,295.320007
1989-03-14,295.320007,296.290009,294.630005,295.140015,139970000.0,295.140015
1989-03-15,295.140015,296.779999,295.140015,296.670013,167070000.0,296.670013
1989-03-16,296.670013,299.98999,296.660004,299.440002,196040000.0,299.440002
1989-03-17,299.440002,299.440002,291.079987,292.690002,242900000.0,292.690002
1989-03-18,297.190002,297.190002,290.239990667,291.766672333,212353333.333,291.766672333
1989-03-19,294.940002,294.940002,289.399994333,290.843342667,181806666.667,290.843342667
1989-03-20,292.690002,292.690002,288.559998,289.920013,151260000.0,289.920013
1989-03-21,289.920013,292.380005,289.920013,291.329987,142010000.0,291.329987
1989-03-22,291.329987,291.459991,289.899994,290.48999,146570000.0,290.48999
1989-03-23,290.48999,291.51001,288.559998,288.980011,153750000.0,288.980011
1989-03-24,290.11249525,291.27500925,288.43750025,289.37751,143552500.0,289.37751
1989-03-25,289.7350005,291.0400085,288.3150025,289.775009,133355000.0,289.775009
1989-03-26,289.35750575,290.80500775,288.19250475,290.172508,123157500.0,290.172508
1989-03-27,288.980011,290.570007,288.070007,290.570007,112960000.0,290.570007
1989-03-28,290.570007,292.320007,290.570007,291.589996,146420000.0,291.589996
1989-03-29,291.589996,292.75,291.420013,292.350006,144240000.0,292.350006
1989-03-30,292.350006,293.799988,291.5,292.519989,159950000.0,292.519989
1989-03-31,292.519989,294.959991,292.519989,294.869995,170960000.0,294.869995
1989-04-01,293.303324333,295.653330333,293.219991,295.376668333,168860000.0,295.376668333
1989-04-02,294.086659667,296.346669667,293.919993,295.883341667,166760000.0,295.883341667
1989-04-03,294.869995,297.040009,294.619995,296.390015,164660000.0,296.390015
1989-04-04,296.399994,296.399994,294.720001,295.309998,160680000.0,295.309998
1989-04-05,295.309998,296.429993,295.279999,296.23999,165880000.0,296.23999
1989-04-06,296.220001,296.23999,294.519989,295.290009,146530000.0,295.290009
1989-04-07,295.290009,297.619995,294.350006,297.160004,156950000.0,297.160004
1989-04-08,295.913340667,297.726664,295.183339333,297.143331,145963333.333,297.143331
1989-04-09,296.536672333,297.833333,296.016672667,297.126658,134976666.667,297.126658
1989-04-10,297.160004,297.940002,296.850006,297.109985,123990000.0,297.109985
1989-04-11,297.109985,298.869995,297.109985,298.48999,146830000.0,298.48999
1989-04-12,298.48999,299.809998,298.48999,298.98999,165200000.0,298.98999
1989-04-13,298.98999,299.0,296.269989,296.399994,141590000.0,296.399994
1989-04-14,296.399994,301.380005,296.399994,301.359985,169780000.0,301.359985
1989-04-15,298.053324333,301.590006667,297.836659667,301.479990333,156033333.333,301.479990333
1989-04-16,299.706654667,301.800008333,299.273325333,301.599995667,142286666.667,301.599995667
1989-04-17,301.359985,302.01001,300.709991,301.720001,128540000.0,301.720001
1989-04-18,301.720001,306.25,301.720001,306.019989,208650000.0,306.019989
1989-04-19,306.019989,307.679993,305.359985,307.149994,191510000.0,307.149994
1989-04-20,307.149994,307.959991,304.529999,306.190002,175970000.0,306.190002
1989-04-21,306.190002,309.609985,306.190002,309.609985,187310000.0,309.609985
1989-04-22,307.329996333,309.609985,306.736663667,309.303324,172240000.0,309.303324
1989-04-23,308.469990667,309.609985,307.283325333,308.996663,157170000.0,308.996663
1989-04-24,309.609985,309.609985,307.829987,308.690002,142100000.0,308.690002
1989-04-25,308.690002,309.649994,306.73999,306.75,165430000.0,306.75
1989-04-26,306.779999,307.299988,306.070007,306.929993,146090000.0,306.929993
1989-04-27,306.929993,310.450012,306.929993,309.579987,191170000.0,309.579987
1989-04-28,309.579987,309.649994,308.480011,309.640015,158390000.0,309.640015
1989-04-29,309.599996333,309.646667667,308.120005333,309.466675,151610000.0,309.466675
1989-04-30,309.620005667,309.643341333,307.759999667,309.293335,144830000.0,309.293335
1989-05-01,309.640015,309.640015,307.399994,309.119995,138050000.0,309.119995
1989-05-02,309.130005,310.450012,308.119995,308.119995,172560000.0,308.119995
1989-05-03,308.119995,308.519989,307.109985,308.160004,171690000.0,308.160004
1989-05-04,308.160004,308.399994,307.320007,307.769989,153130000.0,307.769989
1989-05-05,307.769989,310.690002,306.980011,307.609985,180810000.0,307.609985
1989-05-06,307.716654333,309.663329667,306.233337333,307.073323333,165583333.333,307.073323333
1989-05-07,307.663319667,308.636657333,305.486663667,306.536661667,150356666.667,306.536661667
1989-05-08,307.609985,307.609985,304.73999,306.0,135130000.0,306.0
1989-05-09,306.0,306.98999,304.059998,305.190002,150090000.0,305.190002
1989-05-10,305.190002,306.25,304.850006,305.799988,146000000.0,305.799988
1989-05-11,305.799988,307.339996,305.799988,306.950012,151620000.0,306.950012
1989-05-12,306.950012,313.839996,306.950012,313.839996,221490000.0,313.839996
1989-05-13,309.246673333,314.613332,309.246673333,314.613332,207443333.333,314.613332
1989-05-14,311.543334667,315.386668,311.543334667,315.386668,193396666.667,315.386668
1989-05-15,313.839996,316.160004,313.839996,316.160004,179350000.0,316.160004
1989-05-16,316.160004,316.160004,314.98999,315.279999,173100000.0,315.279999
1989-05-17,315.279999,317.940002,315.109985,317.480011,191210000.0,317.480011
1989-05-18,317.480011,318.519989,316.540009,317.970001,177480000.0,317.970001
1989-05-19,317.970001,321.380005,317.970001,321.23999,242410000.0,321.23999
1989-05-20,319.059997333,321.940002667,318.796671333,321.486663667,223276666.667,321.486663667
1989-05-21,320.149993667,322.500000333,319.623341667,321.733337333,204143333.333,321.733337333
1989-05-22,321.23999,323.059998,320.450012,321.980011,185010000.0,321.980011
1989-05-23,321.980011,321.980011,318.200012,318.320007,187690000.0,318.320007
1989-05-24,318.320007,319.140015,317.579987,319.140015,178600000.0,319.140015
1989-05-25,319.140015,319.600006,318.420013,319.170013,154470000.0,319.170013
1989-05-26,319.170013,321.589996,319.140015,321.589996,143120000.0,321.589996
1989-05-27,319.77500875,321.82499675,318.812508,320.954994,145285000.0,320.954994
1989-05-28,320.3800045,322.0599975,318.485001,320.319992,147450000.0,320.319992
1989-05-29,320.98500025,322.29499825,318.157494,319.68499,149615000.0,319.68499
1989-05-30,321.589996,322.529999,317.829987,319.049988,151780000.0,319.049988
1989-05-31,319.049988,321.299988,318.679993,320.519989,162530000.0,320.519989
1989-06-01,320.51001,322.570007,320.01001,321.970001,223160000.0,321.970001
1989-06-02,321.970001,325.630005,321.970001,325.519989,229140000.0,325.519989
1989-06-03,323.153330333,325.730001,321.986663667,324.356659,207233333.333,324.356659
1989-06-04,324.336659667,325.829997,322.003326333,323.193329,185326666.667,323.193329
1989-06-05,325.519989,325.929993,322.019989,322.029999,163420000.0,322.029999
1989-06-06,322.029999,324.480011,321.269989,324.23999,187570000.0,324.23999
1989-06-07,324.23999,327.390015,324.23999,326.950012,213710000.0,326.950012
1989-06-08,326.950012,327.369995,325.920013,326.75,212310000.0,326.75
1989-06-09,326.75,327.320007,325.160004,326.690002,173240000.0,326.690002
1989-06-10,326.730000667,327.110005333,324.683339667,326.539998,165980000.0,326.539998
1989-06-11,326.710001333,326.900003667,324.206675333,326.389994,158720000.0,326.389994
1989-06-12,326.690002,326.690002,323.730011,326.23999,151460000.0,326.23999
1989-06-13,326.23999,326.23999,322.959991,323.910004,164870000.0,323.910004
1989-06-14,323.910004,324.890015,322.799988,323.829987,170540000.0,323.829987
1989-06-15,323.829987,323.829987,319.209991,320.079987,179480000.0,320.079987
1989-06-16,319.959991,321.359985,318.690002,321.350006,244510000.0,321.350006
1989-06-17,320.423329333,321.536661667,319.259999333,321.530009,206580000.0,321.530009
1989-06-18,320.886667667,321.713338333,319.829996667,321.710012,168650000.0,321.710012
1989-06-19,321.350006,321.890015,320.399994,321.890015,130720000.0,321.890015
