,TradeVolume
2013-03-14 18:15:05,1958836.30111
2013-03-15 18:15:05,862012.776554
2013-03-16 18:15:05,933449.069241
2013-03-17 18:15:05,674530.174884
2013-03-18 18:15:05,902913.046981
2013-03-19 18:15:05,8356380.37053
2013-03-20 18:15:05,5289891.83875
2013-03-21 18:15:05,7188542.11769
2013-03-22 18:15:05,4745058.65584
2013-03-23 18:15:05,10134180.3278
2013-03-24 18:15:05,3429027.0366
2013-03-25 18:15:05,5786993.34377
2013-03-26 18:15:05,4670702.29584
2013-03-27 18:15:05,6389386.81038
2013-03-28 18:15:05,5920328.80281
2013-03-29 18:15:05,13835892.2302
2013-03-30 18:15:05,4521524.95383
2013-03-31 18:15:05,1725894.6495
2013-04-01 18:15:05,7892510.74379
2013-04-02 18:15:05,8000595.47089
2013-04-03 18:15:05,17880111.1248
2013-04-04 18:15:05,16606910.6555
2013-04-05 18:15:05,9283812.07017
2013-04-06 18:15:05,4643979.47591
2013-04-07 18:15:05,8255439.50007
2013-04-08 18:15:05,18309092.0797
2013-04-09 18:15:05,25430811.2754
2013-04-10 18:15:05,19372605.4505
2013-04-11 18:15:05,29346237.8449
2013-04-12 18:15:05,31760658.9344
2013-04-13 18:15:05,34970447.034
2013-04-14 18:15:05,25602974.7685
2013-04-15 18:15:05,25602974.7685
2013-04-16 18:15:05,25602974.7685
2013-04-17 18:15:05,27350449.773
2013-04-18 18:15:05,14647188.4457
2013-04-19 18:15:05,38613495.9087
2013-04-20 18:15:05,6680545.51208
2013-04-21 18:15:05,12799768.4921
2013-04-22 18:15:05,10898151.5008
2013-04-23 18:15:05,12551729.743
2013-04-24 18:15:05,33655839.3436
2013-04-25 18:15:05,16725092.0799
2013-04-26 18:15:05,32935614.4881
2013-04-27 18:15:05,6037557.54177
2013-04-28 18:15:05,6094606.38614
2013-04-29 18:15:05,9777728.43625
2013-04-30 18:15:05,7055592.91411
2013-05-01 18:15:05,12473986.7954
2013-05-02 18:15:05,30499232.3592
2013-05-03 18:15:05,24562503.6727
2013-05-04 18:15:05,15874162.4357
2013-05-05 18:15:05,10847146.7046
2013-05-06 18:15:05,12440874.3704
2013-05-07 18:15:05,17186242.9536
2013-05-08 18:15:05,9983220.03191
2013-05-09 18:15:05,6429884.36065
2013-05-10 18:15:05,8813667.15711
2013-05-11 18:15:05,3080022.31514
2013-05-12 18:15:05,2987755.49073
2013-05-13 18:15:05,2818145.99844
2013-05-14 18:15:05,3016444.63201
2013-05-15 18:15:05,19896442.9489
2013-05-16 18:15:05,4649132.30664
2013-05-17 18:15:05,9881054.59942
2013-05-18 18:15:05,4669566.86334
2013-05-19 18:15:05,2250100.79358
2013-05-20 18:15:05,1983151.42975
2013-05-21 18:15:05,1779133.8849
2013-05-22 18:15:05,2099132.00296
2013-05-23 18:15:05,2969063.3073
2013-05-24 18:15:05,4850475.80115
2013-05-25 18:15:05,3838889.33767
2013-05-26 18:15:05,3067074.3832
2013-05-27 18:15:05,2246642.66472
2013-05-28 18:15:05,6738126.22323
2013-05-29 18:15:05,1618565.51387
2013-05-30 18:15:05,2792371.23183
2013-05-31 18:15:05,2835243.23382
2013-06-01 18:15:05,1577293.26163
2013-06-02 18:15:05,11628005.8376
2013-06-03 18:15:05,3461730.31113
2013-06-04 18:15:05,2955801.57582
2013-06-05 18:15:05,1779222.8639
2013-06-06 18:15:05,1887393.32593
2013-06-07 18:15:05,7662141.61041
2013-06-08 18:15:05,2521636.93457
2013-06-09 18:15:05,12718662.3258
2013-06-10 18:15:05,8842004.389
2013-06-11 18:15:05,1603831.4172
2013-06-12 18:15:05,2009336.53246
2013-06-13 18:15:05,1087043.74903
2013-06-14 18:15:05,5432334.34644
2013-06-15 18:15:05,2183767.39987
2013-06-16 18:15:05,1265613.59536
2013-06-17 18:15:05,1345147.55816
2013-06-18 18:15:05,5609934.2304
2013-06-19 18:15:05,2853373.54561
2013-06-20 18:15:05,4122616.9296
2013-06-21 18:15:05,4817673.75793
2013-06-22 18:15:05,938452.83586
2013-06-23 18:15:05,1154882.48106
2013-06-24 18:15:05,2653919.49653
2013-06-25 18:15:05,9346237.41777
2013-06-26 18:15:05,1912907.61399
2013-06-27 18:15:05,963621.00967
2013-06-28 18:15:05,3870268.17574
2013-06-29 18:15:05,3298354.37503
2013-06-30 18:15:05,1259368.36803
2013-07-01 18:15:05,3447066.13603
2013-07-02 18:15:05,3523000.56366
2013-07-03 18:15:05,3466577.65238
2013-07-04 18:15:05,7595580.48181
2013-07-05 18:15:05,3952252.56831
2013-07-06 18:15:05,4894711.2926
2013-07-07 18:15:05,2220238.98174
2013-07-08 18:15:05,5452234.26753
2013-07-09 18:15:05,2111352.4503
2013-07-10 18:15:05,1867056.47291
2013-07-11 18:15:05,6439647.31053
2013-07-12 18:15:05,9287658.69451
2013-07-13 18:15:05,3785155.40561
2013-07-14 18:15:05,1661401.50583
2013-07-15 18:15:05,3291606.71968
2013-07-16 18:15:05,1786082.59685
2013-07-17 18:15:05,1550144.17905
2013-07-18 18:15:05,5153881.69827
2013-07-19 18:15:05,2080220.95898
2013-07-20 18:15:05,1310049.7982
2013-07-21 18:15:05,931799.772368
2013-07-22 18:15:05,693136.370917
2013-07-23 18:15:05,2348345.51174
2013-07-24 18:15:05,1106993.52391
2013-07-25 18:15:05,2223482.50136
2013-07-26 18:15:05,1117117.72227
2013-07-27 18:15:05,1441169.90752
2013-07-28 18:15:05,3179627.37552
2013-07-29 18:15:05,3138902.23092
2013-07-30 18:15:05,1518599.56058
2013-07-31 18:15:05,5807821.22601
2013-08-01 18:15:05,1611370.63666
2013-08-02 18:15:05,2975372.91962
2013-08-03 18:15:05,847828.085755
2013-08-04 18:15:05,542437.000041
2013-08-05 18:15:05,1724175.69424
2013-08-06 18:15:05,1133582.42176
2013-08-07 18:15:05,931663.625241
2013-08-08 18:15:05,2045846.96846
2013-08-09 18:15:05,1338741.04314
2013-08-10 18:15:05,510114.187395
2013-08-11 18:15:05,575449.689988
2013-08-12 18:15:05,820406.742112
2013-08-13 18:15:05,2483614.52471
2013-08-14 18:15:05,2073928.98617
2013-08-15 18:15:05,1071052.50588
2013-08-16 18:15:05,808676.273788
2013-08-17 18:15:05,524028.044985
2013-08-18 18:15:05,494040.7063
2013-08-19 18:15:05,1879331.07289
2013-08-20 18:15:05,1250208.59202
2013-08-21 18:15:05,2178352.13823
2013-08-22 18:15:05,1576756.03376
2013-08-23 18:15:05,1310236.09211
2013-08-24 18:15:05,483357.366862
2013-08-25 18:15:05,927782.878554
2013-08-26 18:15:05,974240.889234
2013-08-27 18:15:05,2393060.75745
2013-08-28 18:15:05,1313735.33897
2013-08-29 18:15:05,1231358.90848
2013-08-30 18:15:05,1673618.20412
2013-08-31 18:15:05,2420599.19249
2013-09-01 18:15:05,1836451.86975
2013-09-02 18:15:05,1084020.80584
2013-09-03 18:15:05,1577335.62095
2013-09-04 18:15:05,999690.993922
2013-09-05 18:15:05,3558189.52271
2013-09-06 18:15:05,1671586.6833
2013-09-07 18:15:05,2058154.91245
2013-09-08 18:15:05,630089.545296
2013-09-09 18:15:05,2081076.57097
2013-09-10 18:15:05,1957413.76108
2013-09-11 18:15:05,1793640.21043
2013-09-12 18:15:05,2101228.44006
2013-09-13 18:15:05,1305675.03608
2013-09-14 18:15:05,1014870.3305
2013-09-15 18:15:05,842965.754458
2013-09-16 18:15:05,965474.808713
2013-09-17 18:15:05,972721.506979
2013-09-18 18:15:05,1290734.81278
2013-09-19 18:15:05,1706707.80877
2013-09-20 18:15:05,1354933.8525
2013-09-21 18:15:05,636144.729908
2013-09-22 18:15:05,384291.605672
2013-09-23 18:15:05,915463.099011
2013-09-24 18:15:05,827226.364047
2013-09-25 18:15:05,1274036.49861
2013-09-26 18:15:05,958266.789783
2013-09-27 18:15:05,1434695.69236
2013-09-28 18:15:05,1090006.24896
2013-09-29 18:15:05,658253.627127
2013-09-30 18:15:05,1537778.5039
2013-10-01 18:15:05,1034453.54212
2013-10-02 18:15:05,3104396.21312
2013-10-03 18:15:05,6188639.16594
2013-10-04 18:15:05,2011481.35049
2013-10-05 18:15:05,489851.782103
2013-10-06 18:15:05,459914.165312
2013-10-07 18:15:05,781361.648147
2013-10-08 18:15:05,1596909.12498
2013-10-09 18:15:05,2490305.30906
2013-10-10 18:15:05,2005791.73512
2013-10-11 18:15:05,992198.89365
2013-10-12 18:15:05,876363.146946
2013-10-13 18:15:05,1081240.49114
2013-10-14 18:15:05,3557089.21856
2013-10-15 18:15:05,1768501.45934
2013-10-16 18:15:05,4398511.61939
2013-10-17 18:15:05,2913283.14301
2013-10-18 18:15:05,3425207.87897
2013-10-19 18:15:05,6187881.4694
2013-10-20 18:15:05,1268467.9714
2013-10-21 18:15:05,4684998.81486
2013-10-22 18:15:05,8169910.69914
2013-10-23 18:15:05,4871058.71447
2013-10-24 18:15:05,10689265.3273
2013-10-25 18:15:05,5866632.75407
2013-10-26 18:15:05,2772752.64286
2013-10-27 18:15:05,1077352.42452
2013-10-28 18:15:05,2704981.01432
2013-10-29 18:15:05,2939387.24423
2013-10-30 18:15:05,4753775.27892
2013-10-31 18:15:05,3547390.00192
2013-11-01 18:15:05,1585174.84615
2013-11-02 18:15:05,1425709.17887
2013-11-03 18:15:05,1484220.30695
2013-11-04 18:15:05,5415906.61934
2013-11-05 18:15:05,8262453.12977
2013-11-06 18:15:05,13307470.0993
2013-11-07 18:15:05,13309556.2116
2013-11-08 18:15:05,14089013.9337
2013-11-09 18:15:05,14477171.7642
2013-11-10 18:15:05,20053910.8409
2013-11-11 18:15:05,11509222.6051
2013-11-12 18:15:05,6827828.83166
2013-11-13 18:15:05,13932937.4012
2013-11-14 18:15:05,13310930.6322
2013-11-15 18:15:05,10680850.9369
2013-11-16 18:15:05,13206368.4702
2013-11-17 18:15:05,9467000.46135
2013-11-18 18:15:05,26396846.1667
2013-11-19 18:15:05,51468001.2852
2013-11-20 18:15:05,29401413.7641
2013-11-21 18:15:05,27820861.9278
2013-11-22 18:15:05,20545165.6326
2013-11-23 18:15:05,17943616.9462
2013-11-24 18:15:05,16913925.9398
2013-11-25 18:15:05,10870023.1517
2013-11-26 18:15:05,27112782.8655
2013-11-27 18:15:05,28005244.2108
2013-11-28 18:15:05,41250395.8812
2013-11-29 18:15:05,25685288.7203
2013-11-30 18:15:05,17773842.4348
2013-12-01 18:15:05,26557474.5699
2013-12-02 18:15:05,62569704.1613
2013-12-03 18:15:05,16889510.1006
2013-12-04 18:15:05,14221497.1382
2013-12-05 18:15:05,56082558.2788
2013-12-06 18:15:05,28473416.6056
2013-12-07 18:15:05,71950734.3038
2013-12-08 18:15:05,19251155.3373
2013-12-09 18:15:05,26254647.3335
2013-12-10 18:15:05,18923485.8446
2013-12-11 18:15:05,30884927.5888
2013-12-12 18:15:05,13702449.4518
2013-12-13 18:15:05,13658135.9123
2013-12-14 18:15:05,7165449.73387
2013-12-15 18:15:05,9690220.09601
2013-12-16 18:15:05,18628897.8591
2013-12-17 18:15:05,49864735.0759
2013-12-18 18:15:05,72050489.2357
2013-12-19 18:15:05,42939133.9339
2013-12-20 18:15:05,20692457.0756
2013-12-21 18:15:05,21561556.7352
2013-12-22 18:15:05,11309057.6955
2013-12-23 18:15:05,7094014.16869
2013-12-24 18:15:05,10227927.1773
2013-12-25 18:15:05,3671203.11505
2013-12-26 18:15:05,14586203.7083
2013-12-27 18:15:05,17031135.9975
2013-12-28 18:15:05,8684724.90288
2013-12-29 18:15:05,5709053.23116
2013-12-30 18:15:05,6175352.43235
2013-12-31 18:15:05,5888482.5625
2014-01-01 18:15:05,6136683.50782
2014-01-02 18:15:05,5773483.61987
2014-01-03 18:15:05,15945573.4398
2014-01-04 18:15:05,10067025.947
2014-01-05 18:15:05,17461277.5848
2014-01-06 18:15:05,26853239.5657
2014-01-07 18:15:05,19755518.7575
2014-01-08 18:15:05,32434576.7738
2014-01-09 18:15:05,13678077.9012
2014-01-10 18:15:05,15341573.7808
2014-01-11 18:15:05,16675962.3576
2014-01-12 18:15:05,11171979.1911
2014-01-13 18:15:05,13419687.1286
2014-01-14 18:15:05,10036413.3526
2014-01-15 18:15:05,10885454.7419
2014-01-16 18:15:05,6073510.13809
2014-01-17 18:15:05,11288488.3849
2014-01-18 18:15:05,8248056.82498
2014-01-19 18:15:05,6486746.49701
2014-01-20 18:15:05,5465133.5047
2014-01-21 18:15:05,6338548.32152
2014-01-22 18:15:05,6932278.28644
2014-01-23 18:15:05,6127909.38343
2014-01-24 18:15:05,11907988.6782
2014-01-25 18:15:05,6997182.45858
2014-01-26 18:15:05,8807290.49676
2014-01-27 18:15:05,11258300.0426
2014-01-28 18:15:05,23185647.7315
2014-01-29 18:15:05,6658715.05302
2014-01-30 18:15:05,10211352.2942
2014-01-31 18:15:05,6958858.42833
2014-02-01 18:15:05,5947538.11696
2014-02-02 18:15:05,3673585.2792
2014-02-03 18:15:05,4536817.25875
2014-02-04 18:15:05,5454760.45392
2014-02-05 18:15:05,4349131.19077
2014-02-06 18:15:05,15753523.0392
2014-02-07 18:15:05,49852548.5038
2014-02-08 18:15:05,8449899.91139
2014-02-09 18:15:05,12373413.3157
2014-02-10 18:15:05,45281410.3927
2014-02-11 18:15:05,17486897.8311
2014-02-12 18:15:05,23622517.1702
2014-02-13 18:15:05,10326596.2939
2014-02-14 18:15:05,51070232.986
2014-02-15 18:15:05,14306450.6178
2014-02-16 18:15:05,12215850.5495
2014-02-17 18:15:05,18743382.2611
2014-02-18 18:15:05,10145711.0721
2014-02-19 18:15:05,4100506.09185
2014-02-20 18:15:05,17953764.6632
2014-02-21 18:15:05,21045093.3134
2014-02-22 18:15:05,10942027.0023
2014-02-23 18:15:05,11013569.0711
2014-02-24 18:15:05,25554791.2104
2014-02-25 18:15:05,28633896.9697
2014-02-26 18:15:05,29824414.5598
2014-02-27 18:15:05,14560568.0035
2014-02-28 18:15:05,9573434.94723
2014-03-01 18:15:05,12629466.5456
2014-03-02 18:15:05,2667620.87528
2014-03-03 18:15:05,33646872.6538
2014-03-04 18:15:05,27726273.4628
2014-03-05 18:15:05,10069481.6693
2014-03-06 18:15:05,6644491.21934
2014-03-07 18:15:05,11533475.2123
2014-03-08 18:15:05,7378972.86238
2014-03-09 18:15:05,6357701.64366
2014-03-10 18:15:05,6763274.88417
2014-03-11 18:15:05,5391617.99061
2014-03-12 18:15:05,9309698.02458
2014-03-13 18:15:05,4786086.21641
2014-03-14 18:15:05,5350789.63545
2014-03-15 18:15:05,2522435.23633
2014-03-16 18:15:05,2073449.09781
2014-03-17 18:15:05,4399818.74931
2014-03-18 18:15:05,4533543.76029
2014-03-19 18:15:05,4424994.8337
2014-03-20 18:15:05,6173088.60368
2014-03-21 18:15:05,12134002.5459
2014-03-22 18:15:05,7773411.46318
2014-03-23 18:15:05,3768574.27643
2014-03-24 18:15:05,5621252.84603
2014-03-25 18:15:05,7230990.78936
2014-03-26 18:15:05,6384680.23308
2014-03-27 18:15:05,17947985.1301
2014-03-28 18:15:05,21660004.8214
2014-03-29 18:15:05,6383424.66542
2014-03-30 18:15:05,11680078.817
2014-03-31 18:15:05,9899400.51464
2014-04-01 18:15:05,11933723.0391
2014-04-02 18:15:05,13183696.263
2014-04-03 18:15:05,13651170.1497
2014-04-04 18:15:05,7827738.07648
2014-04-05 18:15:05,2413207.41084
2014-04-06 18:15:05,2858575.74569
2014-04-07 18:15:05,3185471.98925
2014-04-08 18:15:05,2590340.95081
2014-04-09 18:15:05,3635252.10153
2014-04-10 18:15:05,14696324.8165
2014-04-11 18:15:05,23034954.2046
2014-04-12 18:15:05,5630343.87206
2014-04-13 18:15:05,3924022.19855
2014-04-14 18:15:05,14248632.2169
2014-04-15 18:15:05,14255961.1123
2014-04-16 18:15:05,17293604.9893
2014-04-17 18:15:05,10999219.5818
2014-04-18 18:15:05,5910268.09861
2014-04-19 18:15:05,4766233.24969
2014-04-20 18:15:05,3517855.74162
2014-04-21 18:15:05,4077741.38323
2014-04-22 18:15:05,3319630.72023
2014-04-23 18:15:05,3387938.33633
2014-04-24 18:15:05,2950180.15545
2014-04-25 18:15:05,14864619.0544
2014-04-26 18:15:05,5488431.2551
2014-04-27 18:15:05,3004849.99037
2014-04-28 18:15:05,7435225.80719
2014-04-29 18:15:05,5867459.59143
2014-04-30 18:15:05,6613111.09721
2014-05-01 18:15:05,4875835.14374
2014-05-02 18:15:05,3482262.37966
2014-05-03 18:15:05,3330775.1949
2014-05-04 18:15:05,2183121.32116
2014-05-05 18:15:05,3702307.56465
2014-05-06 18:15:05,3589800.16927
2014-05-07 18:15:05,4859661.74835
2014-05-08 18:15:05,3672052.53392
2014-05-09 18:15:05,3479164.12754
2014-05-10 18:15:05,1987268.04243
2014-05-11 18:15:05,4017454.8715
2014-05-12 18:15:05,2146397.56703
2014-05-13 18:15:05,2631621.40245
2014-05-14 18:15:05,2580421.61955
2014-05-15 18:15:05,2812034.16881
2014-05-16 18:15:05,1673318.64424
2014-05-17 18:15:05,1210724.5628
2014-05-18 18:15:05,1040708.52633
2014-05-19 18:15:05,1830522.70062
2014-05-20 18:15:05,11431636.3559
2014-05-21 18:15:05,5867533.83487
2014-05-22 18:15:05,8273162.57552
2014-05-23 18:15:05,9905039.89549
2014-05-24 18:15:05,4227327.36092
2014-05-25 18:15:05,11020114.3446
2014-05-26 18:15:05,6905630.69135
2014-05-27 18:15:05,11110797.8591
2014-05-28 18:15:05,5211005.77788
2014-05-29 18:15:05,5341070.01597
2014-05-30 18:15:05,10417485.6296
2014-05-31 18:15:05,8690735.14155
2014-06-01 18:15:05,9828012.8575
2014-06-02 18:15:05,13128228.4851
2014-06-03 18:15:05,15062190.4919
2014-06-04 18:15:05,11331619.528
2014-06-05 18:15:05,7171685.02365
2014-06-06 18:15:05,3423735.08983
2014-06-07 18:15:05,5282829.0175
2014-06-08 18:15:05,1650470.75985
2014-06-09 18:15:05,3773083.5432
2014-06-10 18:15:05,4358768.8156
2014-06-11 18:15:05,4917376.85601
2014-06-12 18:15:05,5290172.33935
2014-06-13 18:15:05,20999116.4711
2014-06-14 18:15:05,8696987.11546
2014-06-15 18:15:05,3812291.51055
2014-06-16 18:15:05,8714228.15506
2014-06-17 18:15:05,3078078.83339
2014-06-18 18:15:05,5370642.47576
2014-06-19 18:15:05,1828068.31575
2014-06-20 18:15:05,4531653.29796
2014-06-21 18:15:05,2181393.92394
2014-06-22 18:15:05,2470475.72685
2014-06-23 18:15:05,2906661.94415
2014-06-24 18:15:05,2312887.33764
2014-06-25 18:15:05,5713137.18193
2014-06-26 18:15:05,3089629.11109
2014-06-27 18:15:05,4008598.56359
2014-06-28 18:15:05,3682753.6602
2014-06-29 18:15:05,986521.497695
2014-06-30 18:15:05,7341093.03142
2014-07-01 18:15:05,7233282.59393
2014-07-02 18:15:05,4473747.88999
2014-07-03 18:15:05,2873518.20482
2014-07-04 18:15:05,5984390.056
2014-07-05 18:15:05,1483175.51813
2014-07-06 18:15:05,2033092.69148
2014-07-07 18:15:05,4154806.79247
2014-07-08 18:15:05,1898911.71562
2014-07-09 18:15:05,1504875.44234
2014-07-10 18:15:05,3861342.39076
2014-07-11 18:15:05,3164691.20355
2014-07-12 18:15:05,3241515.39792
2014-07-13 18:15:05,2537902.19703
2014-07-14 18:15:05,2119002.35713
2014-07-15 18:15:05,2130092.22307
2014-07-16 18:15:05,2671748.78221
2014-07-17 18:15:05,4091992.92579
2014-07-18 18:15:05,2412825.5353
2014-07-19 18:15:05,1920723.95666
2014-07-20 18:15:05,1011690.67083
2014-07-21 18:15:05,2279965.49295
2014-07-22 18:15:05,2102604.17487
2014-07-23 18:15:05,1821393.43707
2014-07-24 18:15:05,6237962.00411
2014-07-25 18:15:05,3341942.56411
2014-07-26 18:15:05,2386789.84206
2014-07-27 18:15:05,2257131.11307
2014-07-28 18:15:05,5624067.34767
2014-07-29 18:15:05,2815216.59368
2014-07-30 18:15:05,4145810.97858
2014-07-31 18:15:05,6917701.92177
2014-08-01 18:15:05,7216949.14115
2014-08-02 18:15:05,2711525.26632
2014-08-03 18:15:05,1719802.61778
2014-08-04 18:15:05,2323087.95911
2014-08-05 18:15:05,4052712.00992
2014-08-06 18:15:05,4620012.30634
2014-08-07 18:15:05,3166937.84489
2014-08-08 18:15:05,2961285.4482
2014-08-09 18:15:05,1171969.14037
2014-08-10 18:15:05,1745276.30999
2014-08-11 18:15:05,2371659.34951
2014-08-12 18:15:05,4574834.83924
2014-08-13 18:15:05,13355520.1831
2014-08-14 18:15:05,12855082.6947
2014-08-15 18:15:05,8298506.79055
2014-08-16 18:15:05,6187407.02583
2014-08-17 18:15:05,6020978.09221
2014-08-18 18:15:05,12555610.8492
2014-08-19 18:15:05,8989449.07859
2014-08-20 18:15:05,8069204.96225
2014-08-21 18:15:05,8433115.22164
2014-08-22 18:15:05,8286029.15529
2014-08-23 18:15:05,4840024.88406
2014-08-24 18:15:05,3707719.62742
2014-08-25 18:15:05,2916764.29378
2014-08-26 18:15:05,3517602.57052
2014-08-27 18:15:05,3748502.0828
2014-08-28 18:15:05,4062969.75669
2014-08-29 18:15:05,3752062.19862
2014-08-30 18:15:05,2341133.76462
2014-08-31 18:15:05,4680272.99326
2014-09-01 18:15:05,4469424.45419
2014-09-02 18:15:05,3493402.36963
2014-09-03 18:15:05,2489654.96886
2014-09-04 18:15:05,5008741.25569
2014-09-05 18:15:05,5118483.65167
2014-09-06 18:15:05,1606067.5125
2014-09-07 18:15:05,1387220.61562
2014-09-08 18:15:05,6226048.98435
2014-09-09 18:15:05,3335590.91601
2014-09-10 18:15:05,6346407.79646
2014-09-11 18:15:05,4074503.78039
2014-09-12 18:15:05,3468571.79262
2014-09-13 18:15:05,2844690.84922
2014-09-14 18:15:05,1850051.20916
2014-09-15 18:15:05,2524429.50586
2014-09-16 18:15:05,2796018.21974
2014-09-17 18:15:05,5007061.59407
2014-09-18 18:15:05,6474529.07013
2014-09-19 18:15:05,13959017.8116
2014-09-20 18:15:05,8717319.11537
2014-09-21 18:15:05,5180652.93045
2014-09-22 18:15:05,4898291.21151
2014-09-23 18:15:05,5500695.6971
2014-09-24 18:15:05,12703948.8531
2014-09-25 18:15:05,6189931.28865
2014-09-26 18:15:05,4146170.29836
2014-09-27 18:15:05,2409099.75791
2014-09-28 18:15:05,3971546.27508
2014-09-29 18:15:05,7778308.24158
2014-09-30 18:15:05,5461742.9261
2014-10-01 18:15:05,7052814.38239
2014-10-02 18:15:05,3450003.57193
2014-10-03 18:15:05,5568420.73926
2014-10-04 18:15:05,9352563.97651
2014-10-05 18:15:05,14715813.3623
2014-10-06 18:15:05,28089071.5319
2014-10-07 18:15:05,8268087.29187
2014-10-08 18:15:05,9273578.80299
2014-10-09 18:15:05,15131487.586
2014-10-10 18:15:05,11248182.1326
2014-10-11 18:15:05,3618894.28536
2014-10-12 18:15:05,3761063.58338
2014-10-13 18:15:05,8081594.46526
2014-10-14 18:15:05,12614893.7489
2014-10-15 18:15:05,8751642.32427
2014-10-16 18:15:05,6974276.30531
2014-10-17 18:15:05,5953062.27796
2014-10-18 18:15:05,3032030.32944
2014-10-19 18:15:05,1463419.63554
2014-10-20 18:15:05,4094610.97299
2014-10-21 18:15:05,3184745.49403
2014-10-22 18:15:05,3342809.09884
2014-10-23 18:15:05,6378388.1246
2014-10-24 18:15:05,6960388.60476
2014-10-25 18:15:05,3913031.76149
2014-10-26 18:15:05,2890240.63227
2014-10-27 18:15:05,2725857.57438
2014-10-28 18:15:05,2622826.72902
2014-10-29 18:15:05,4210924.88205
2014-10-30 18:15:05,3671261.96546
2014-10-31 18:15:05,4354922.07295
2014-11-01 18:15:05,3981304.06333
2014-11-02 18:15:05,3637782.51784
2014-11-03 18:15:05,3473706.22694
2014-11-04 18:15:05,4549999.06773
2014-11-05 18:15:05,4919218.31301
2014-11-06 18:15:05,4520802.11388
2014-11-07 18:15:05,3681058.27495
2014-11-08 18:15:05,1077208.90481
2014-11-09 18:15:05,3014861.33218
2014-11-10 18:15:05,7095171.62138
2014-11-11 18:15:05,3730304.51545
2014-11-12 18:15:05,13701896.4048
2014-11-13 18:15:05,19558835.401
2014-11-14 18:15:05,14005578.1224
2014-11-15 18:15:05,5008203.5411
2014-11-16 18:15:05,4219656.24606
2014-11-17 18:15:05,8319084.81748
2014-11-18 18:15:05,6157877.81472
2014-11-19 18:15:05,4134954.04644
2014-11-20 18:15:05,5695435.05769
2014-11-21 18:15:05,5580672.78977
2014-11-22 18:15:05,2498648.3882
2014-11-23 18:15:05,1909531.38511
2014-11-24 18:15:05,6048700.44245
2014-11-25 18:15:05,7808526.35023
2014-11-26 18:15:05,4289865.23807
2014-11-27 18:15:05,3447448.61422
2014-11-28 18:15:05,4143427.00538
2014-11-29 18:15:05,3675373.63947
2014-11-30 18:15:05,1378610.32536
2014-12-01 18:15:05,2142298.70436
2014-12-02 18:15:05,2688428.19111
2014-12-03 18:15:05,3147124.92429
2014-12-04 18:15:05,4490174.35686
2014-12-05 18:15:05,2895748.42745
2014-12-06 18:15:05,1743444.3763
2014-12-07 18:15:05,891903.195019
2014-12-08 18:15:05,3089535.8233
2014-12-09 18:15:05,7768458.04875
2014-12-10 18:15:05,2043127.04209
2014-12-11 18:15:05,5803133.70167
2014-12-12 18:15:05,2743962.42529
2014-12-13 18:15:05,2120593.00165
2014-12-14 18:15:05,1445863.6775
2014-12-15 18:15:05,2792637.41903
2014-12-16 18:15:05,5806208.80179
2014-12-17 18:15:05,7045461.436
2014-12-18 18:15:05,7102865.20575
2014-12-19 18:15:05,5278321.87497
2014-12-20 18:15:05,4201699.02725
2014-12-21 18:15:05,2065043.55872
2014-12-22 18:15:05,3999684.2719
2014-12-23 18:15:05,2639069.77984
2014-12-24 18:15:05,2076350.07563
2014-12-25 18:15:05,1506598.71847
2014-12-26 18:15:05,1370436.1764
2014-12-27 18:15:05,2924530.55196
2014-12-28 18:15:05,1789810.03335
2014-12-29 18:15:05,1612460.87217
2014-12-30 18:15:05,2454059.74892
2014-12-31 18:15:05,2366224.10143
2015-01-01 18:15:05,1546927.09344
2015-01-02 18:15:05,1016669.63239
2015-01-03 18:15:05,3629503.46062
2015-01-04 18:15:05,11849100.4031
2015-01-05 18:15:05,10769340.8267
2015-01-06 18:15:05,10769340.8267
2015-01-07 18:15:05,10769340.8267
2015-01-08 18:15:05,10769340.8267
2015-01-09 18:15:05,10769340.8267
2015-01-10 18:15:05,10206899.6655
2015-01-11 18:15:05,2847004.61346
2015-01-12 18:15:05,3371922.79854
2015-01-13 18:15:05,10679959.7884
2015-01-14 18:15:05,20003943.7875
2015-01-15 18:15:05,19804382.7349
2015-01-16 18:15:05,10063648.1721
2015-01-17 18:15:05,4567169.46396
2015-01-18 18:15:05,3721863.95464
2015-01-19 18:15:05,2677624.61068
2015-01-20 18:15:05,3255763.95522
2015-01-21 18:15:05,2988445.53744
2015-01-22 18:15:05,7856570.19498
2015-01-23 18:15:05,3662928.21224
2015-01-24 18:15:05,2839467.84661
2015-01-25 18:15:05,6624843.33167
2015-01-26 18:15:05,15302136.4088
2015-01-27 18:15:05,6818344.42184
2015-01-28 18:15:05,3953455.43359
2015-01-29 18:15:05,7780990.20221
2015-01-30 18:15:05,5417548.37787
2015-01-31 18:15:05,3253319.91742
2015-02-01 18:15:05,4223952.11758
2015-02-02 18:15:05,3867133.97478
2015-02-03 18:15:05,4094181.67555
2015-02-04 18:15:05,4041719.03888
2015-02-05 18:15:05,3103400.58243
2015-02-06 18:15:05,2428434.54273
2015-02-07 18:15:05,1614452.68542
2015-02-08 18:15:05,3802427.60443
2015-02-09 18:15:05,3550609.45892
2015-02-10 18:15:05,2058429.79781
2015-02-11 18:15:05,2290977.89738
2015-02-12 18:15:05,1667205.47753
2015-02-13 18:15:05,4783505.35051
