Date,TransactionFeesUSD
2014-12-20,4201.32320004
2014-12-21,3706.78107872
2014-12-22,4365.00595534
2014-12-23,4754.93087048
2014-12-24,4061.22684539
2014-12-25,3080.72822044
2014-12-26,5390.44014869
2014-12-27,6106.08901654
2014-12-28,3823.5464169
2014-12-29,4423.50107313
2014-12-30,4367.87208048
2014-12-31,3951.30230037
2015-01-01,2526.57105216
2015-02-01,3391.56072367
2015-03-01,3599.56754876
2015-04-01,5496.65683764
2015-05-01,4696.48873218
2015-06-01,3558.72558338
2015-07-01,3710.56332931
2015-08-01,4000.83590499
2015-09-01,4468.88280181
2015-10-01,4292.49212092
2015-11-01,3892.73217721
2015-12-01,8812.7847828
2015-01-13,3336.15184702
2015-01-14,2802.02849457
2015-01-15,3609.50375101
2015-01-16,3262.11296027
2015-01-17,2492.77391194
2015-01-18,2692.59911276
2015-01-19,3356.72419891
2015-01-20,3070.32745398
2015-01-21,3005.94810517
2015-01-22,3146.42829197
2015-01-23,3068.69851874
2015-01-24,2979.8533898
2015-01-25,3036.27128577
2015-01-26,4433.44837382
2015-01-27,3682.32889568
2015-01-28,3062.79013155
2015-01-29,2751.84156167
2015-01-30,2754.39576229
2015-01-31,2792.19138082
2015-01-02,2429.1271243
2015-02-02,2703.73260558
2015-03-02,3180.10787363
2015-04-02,2747.77699331
2015-05-02,2721.36703641
2015-06-02,2524.43109914
2015-07-02,2724.7458832
2015-08-02,2559.77105499
2015-09-02,3037.86018764
2015-10-02,3122.8840084
2015-11-02,3254.96788256
2015-12-02,2992.52808239
2015-02-13,3824.58254007
2015-02-14,4091.32987245
2015-02-15,3277.99832054
2015-02-16,3666.28148257
2015-02-17,3693.20222924
2015-02-18,3594.49198388
2015-02-19,3313.58945339
2015-02-20,3391.47096297
2015-02-21,3539.65021842
2015-02-22,2937.43433576
2015-02-23,3280.73784678
2015-02-24,3495.96630674
2015-02-25,3612.0252118
2015-02-26,3426.23193588
2015-02-27,3600.63690082
2015-02-28,3470.7543135
2015-01-03,3136.46816849
2015-02-03,4243.18631699
2015-03-03,4227.61747407
2015-04-03,4251.15698013
2015-05-03,3773.38572523
2015-06-03,4683.69832852
2015-07-03,3743.96746628
2015-08-03,3599.34760234
2015-09-03,4028.59732613
2015-10-03,4943.99175824
2015-11-03,4535.96693097
2015-12-03,4269.99042723
2015-03-13,4018.01319295
2015-03-14,3519.06383478
2015-03-15,3361.64895641
2015-03-16,4085.08805834
2015-03-17,4234.75538056
2015-03-18,4041.45891517
2015-03-19,4178.8219817
2015-03-20,4184.07479644
2015-03-21,3782.96022283
2015-03-22,3136.32975759
2015-03-23,4623.21715401
2015-03-24,3551.13930678
2015-03-25,3763.26719573
2015-03-26,3546.40187531
2015-03-27,3823.35553461
2015-03-28,3243.74695398
2015-03-29,2975.89491075
2015-03-30,3630.3709309
2015-03-31,3579.70942772
2015-01-04,4396.66548094
2015-02-04,4042.8413425
2015-03-04,3719.30912219
2015-04-04,3821.90873138
2015-05-04,3677.42480187
2015-06-04,3900.12327737
2015-07-04,4134.95350824
2015-08-04,3805.77080084
2015-09-04,4160.56344934
2015-10-04,7025.86492225
2015-11-04,4048.81168796
2015-12-04,3399.32036528
2015-04-13,3596.26288856
2015-04-14,3660.52413168
2015-04-15,3301.88987449
2015-04-16,3448.9308315
2015-04-17,3178.85003526
2015-04-18,3093.22600086
2015-04-19,2723.2836166
2015-04-20,3586.38597549
2015-04-21,3780.29255736
2015-04-22,3826.95473611
2015-04-23,3479.17537656
2015-04-24,3747.83083109
2015-04-25,22851.7635397
2015-04-26,2904.38277201
2015-04-27,3382.5234045
2015-04-28,3518.09137126
2015-04-29,3900.51516681
2015-04-30,3783.08224189
2015-01-05,3571.8947505
2015-02-05,3295.32253565
2015-03-05,2977.08930466
2015-04-05,3293.21053023
2015-05-05,3763.32336362
2015-06-05,3776.62554186
2015-07-05,3827.66335149
2015-08-05,3883.67914064
2015-09-05,3564.58816882
2015-10-05,3642.33969263
2015-11-05,3951.0792001
2015-12-05,4045.92024487
2015-05-13,3739.64430008
2015-05-14,3383.78409867
2015-05-15,3583.3761612
2015-05-16,3264.590284
2015-05-17,2908.06087416
2015-05-18,3511.70730843
2015-05-19,3587.84745863
2015-05-20,3678.35055794
2015-05-21,3413.28820868
2015-05-22,3684.74010795
2015-05-23,3216.7617163
2015-05-24,3065.18302658
2015-05-25,3650.04907001
2015-05-26,4186.9269086
2015-05-27,3783.18402605
2015-05-28,3813.83283881
2015-05-29,4133.93627085
2015-05-30,4191.16296606
2015-05-31,3163.52360315
2015-01-06,10062.9958771
2015-02-06,4293.95092291
2015-03-06,4041.99815319
2015-04-06,3941.05713824
2015-05-06,3625.01069824
2015-06-06,3424.71083174
2015-07-06,3037.38916732
2015-08-06,3484.92129228
2015-09-06,3839.21005993
2015-10-06,4609.49519882
2015-11-06,4176.37903387
2015-12-06,4169.79755568
2015-06-13,4037.5623582
2015-06-14,3711.71034889
2015-06-15,4378.94650035
2015-06-16,4846.14511326
2015-06-17,6234.3192293
2015-06-18,4901.48922191
2015-06-19,7152.92603341
2015-06-20,5504.76537827
2015-06-21,3192.2818598
2015-06-22,5722.51477246
2015-06-23,5592.78494909
2015-06-24,4029.65040573
2015-06-25,4029.4073611
2015-06-26,4358.97538558
2015-06-27,4228.76903617
2015-06-28,3817.46075835
2015-06-29,4475.69953731
2015-06-30,7200.93871988
2015-01-07,6046.71527986
2015-02-07,5598.11927533
2015-03-07,6423.05146467
2015-04-07,5092.01524017
2015-05-07,4913.96267065
2015-06-07,8011.26011709
2015-07-07,11930.3213242
2015-08-07,13497.9535372
2015-09-07,11490.5873621
2015-10-07,11190.1475165
2015-11-07,10841.5635781
2015-12-07,14095.1319417
2015-07-13,9872.97979355
2015-07-14,8204.89105913
2015-07-15,8151.98238006
2015-07-16,7497.91991796
2015-07-17,6908.20570939
2015-07-18,12456.0430405
2015-07-19,5235.22369319
2015-07-20,9552.72722311
2015-07-21,7833.42703669
2015-07-22,8225.1443583
2015-07-23,7273.63287211
2015-07-24,6843.30081217
2015-07-25,6113.29180511
2015-07-26,5646.59638219
2015-07-27,9027.93792668
2015-07-28,7995.08564553
2015-07-29,10958.4641786
2015-07-30,9840.64605779
2015-07-31,10321.7102877
2015-01-08,9974.88710447
2015-02-08,6515.20220729
2015-03-08,6951.06522032
2015-04-08,9709.8361368
2015-05-08,9735.99990213
2015-06-08,9947.34079611
2015-07-08,8282.84863016
2015-08-08,6218.84559631
2015-09-08,4897.43032873
2015-10-08,7043.81346817
2015-11-08,7087.55509281
2015-12-08,6749.03060544
2015-08-13,6726.89605568
2015-08-14,6306.63395449
2015-08-15,5997.57722124
2015-08-16,4710.49151665
2015-08-17,5801.016315
2015-08-18,6545.81817293
2015-08-19,5780.00966658
2015-08-20,5862.19390534
2015-08-21,5521.50789734
2015-08-22,5191.94459321
2015-08-23,4673.77633831
2015-08-24,5288.64100417
2015-08-25,5698.83780964
2015-08-26,5876.51650143
2015-08-27,5381.60548996
2015-08-28,5640.51606039
2015-08-29,5249.5311328
2015-08-30,3989.14019989
2015-08-31,5783.20305957
2015-01-09,6585.02682983
2015-02-09,10180.6267698
2015-03-09,8288.54366406
2015-04-09,5064.15403514
2015-05-09,7525.51395867
2015-06-09,5266.46304338
2015-07-09,6271.1385829
2015-08-09,6896.59361872
2015-09-09,6339.72266071
2015-10-09,6882.8326629
2015-11-09,6956.70531217
2015-12-09,8886.71205541
2015-09-13,5842.28767984
2015-09-14,6975.36267081
2015-09-15,6840.6076221
2015-09-16,6183.90378261
2015-09-17,6136.97173596
2015-09-18,6191.5630115
2015-09-19,5243.50918276
2015-09-20,4719.7221201
2015-09-21,6070.15711165
2015-09-22,6132.03412153
2015-09-23,6415.77571948
2015-09-24,5675.69307981
2015-09-25,6395.93038102
2015-09-26,6005.08247552
2015-09-27,4886.80830141
2015-09-28,6210.94262753
2015-09-29,6166.31381088
2015-09-30,6698.23914341
2015-01-10,7059.83127143
2015-02-10,5857.14266683
2015-03-10,5946.60510791
2015-04-10,4505.63945835
2015-05-10,5345.48074504
2015-06-10,5869.09246986
2015-07-10,6585.73225146
2015-08-10,6441.20692488
2015-09-10,5757.35029093
2015-10-10,6266.50068779
2015-11-10,4912.27590333
2015-12-10,5857.40112366
2015-10-13,6319.73844257
2015-10-14,6623.10033755
2015-10-15,7470.92928949
2015-10-16,7149.9324942
2015-10-17,7641.03137489
2015-10-18,6065.48399957
2015-10-19,7105.96879316
2015-10-20,8052.30962715
2015-10-21,8323.19228859
2015-10-22,8018.24665925
2015-10-23,7812.09513494
2015-10-24,8010.31950751
2015-10-25,7138.3112818
2015-10-26,7205.54405975
2015-10-27,8853.50509101
2015-10-28,8660.41688916
2015-10-29,10393.6753225
2015-10-30,10933.4286728
2015-10-31,8818.10064433
2015-01-11,8603.23935719
2015-02-11,10535.2988423
2015-03-11,13459.5950522
2015-04-11,20331.0883655
2015-05-11,14260.120288
2015-06-11,12629.4347503
2015-07-11,10554.6608667
2015-08-11,9225.35580897
2015-09-11,10692.018092
2015-10-11,9676.74358825
2015-11-11,9385.12895913
2015-12-11,8471.39356295
2015-11-13,8716.19003099
2015-11-14,8308.53091224
2015-11-15,7281.41888004
2015-11-16,8519.28251941
2015-11-17,8939.39133497
2015-11-18,9584.31125254
2015-11-19,8393.54918724
2015-11-20,8236.08068945
2015-11-21,8206.74428934
2015-11-22,7183.81720133
2015-11-23,8278.23258615
2015-11-24,8009.8604582
2015-11-25,8313.61386375
2015-11-26,10156.5363703
2015-11-27,9139.05634312
2015-11-28,9910.39874821
2015-11-29,7873.12518449
2015-11-30,12010.5565644
2015-01-12,11737.3255022
2015-02-12,11343.5530406
2015-03-12,11302.9415572
2015-04-12,9756.19386418
2015-05-12,12356.4648582
2015-06-12,11731.3452282
2015-07-12,12751.4705075
2015-08-12,12684.5947829
2015-09-12,15458.290161
2015-10-12,14673.8232279
2015-11-12,17607.2356654
2015-12-12,17885.2984298
2015-12-13,14483.6255636
2015-12-14,17595.2492482
2015-12-15,18103.0156559
2015-12-16,17788.5409263
2015-12-17,16878.9068506
2015-12-18,17405.6460773
2015-12-19,16572.6632066
2015-12-20,14171.0285578
2015-12-21,17786.9580431
2015-12-22,16683.9745824
2015-12-23,17629.3681751
2015-12-24,18282.3946883
2015-12-25,13859.7296922
2015-12-26,12053.2206791
2015-12-27,11294.4529657
2015-12-28,12778.9745152
2015-12-29,13828.1064398
2015-12-30,13565.0821145
2015-12-31,11653.8040461
2016-01-01,8532.32986334
2016-02-01,12947.0086541
2016-03-01,10210.5244178
2016-04-01,12575.6588663
2016-05-01,14363.4639856
2016-06-01,13004.2657791
2016-07-01,15470.7539894
2016-08-01,16001.9270138
2016-09-01,13351.363431
2016-10-01,12869.7422558
2016-11-01,15174.2971841
2016-12-01,15492.483008
2016-01-13,14668.947004
2016-01-14,14009.9557014
2016-01-15,13927.8148592
2016-01-16,12989.1486154
2016-01-17,13154.1060105
2016-01-18,14872.1051857
2016-01-19,15193.1956737
2016-01-20,18931.1331448
2016-01-21,18348.4119065
2016-01-22,19454.4764836
2016-01-23,16303.4899008
2016-01-24,15019.2492232
2016-01-25,17254.4793523
2016-01-26,18698.1478072
2016-01-27,18791.560472
2016-01-28,19154.1262526
2016-01-29,17119.6856521
2016-01-30,16587.4063519
2016-01-31,11877.3810898
2016-01-02,18982.546758
2016-02-02,21554.835037
2016-03-02,17982.076808
2016-04-02,15886.7016447
2016-05-02,15864.6796782
2016-06-02,15752.6351037
2016-07-02,14442.4392488
2016-08-02,15371.3494293
2016-09-02,15823.359473
2016-10-02,16859.3010397
2016-11-02,16706.8685054
2016-12-02,15213.2752236
2016-02-13,14300.5313535
2016-02-14,13934.8739606
2016-02-15,16180.8379063
2016-02-16,17000.5619572
2016-02-17,18709.7723173
2016-02-18,17882.1886476
2016-02-19,19361.9313974
2016-02-20,18938.1167013
2016-02-21,17672.2183662
2016-02-22,19088.9880205
2016-02-23,20106.6302504
2016-02-24,19003.857781
2016-02-25,20093.5072639
2016-02-26,18309.6804036
2016-02-27,16506.513612
2016-02-28,18474.3918406
2016-02-29,23314.9203393
2016-01-03,24184.1055224
2016-02-03,33258.0078687
2016-03-03,30648.995196
2016-04-03,21909.4655893
2016-05-03,25276.2918748
2016-06-03,16820.8264659
2016-07-03,18180.5009084
2016-08-03,18120.6058581
2016-09-03,21731.244101
2016-10-03,18069.1640272
2016-11-03,17363.9281263
2016-12-03,14792.5952542
2016-03-13,12088.6292351
2016-03-14,18144.8028912
2016-03-15,17713.7503884
2016-03-16,20014.7228429
2016-03-17,19368.1608104
2016-03-18,17412.1144817
2016-03-19,15438.8092834
2016-03-20,13495.1635143
2016-03-21,15866.9845162
2016-03-22,18169.7135321
2016-03-23,16171.2529913
2016-03-24,16216.2669367
2016-03-25,14043.4695152
2016-03-26,14423.4018971
2016-03-27,14244.5311987
2016-03-28,17986.3526447
2016-03-29,21413.6401093
2016-03-30,21955.775047
2016-03-31,18558.3749212
2016-01-04,19168.6024597
2016-02-04,23486.8543651
2016-03-04,18710.0005128
2016-04-04,18316.4084283
2016-05-04,20774.1954144
2016-06-04,18940.4638065
2016-07-04,24794.2217302
2016-08-04,18411.5117525
2016-09-04,15941.9422466
2016-10-04,13999.1470877
2016-11-04,19752.4959451
2016-12-04,21347.5301874
2016-04-13,19280.6353622
2016-04-14,19595.4139765
2016-04-15,19626.9791207
2016-04-16,15773.4423838
2016-04-17,14285.9349542
2016-04-18,18954.0238492
2016-04-19,18563.0608575
2016-04-20,19746.7913813
2016-04-21,19156.757764
2016-04-22,19276.1268234
2016-04-23,15556.6330207
2016-04-24,14500.2565709
2016-04-25,19386.4224196
2016-04-26,157676.252853
2016-04-27,20829.2084033
2016-04-28,22278.1726009
