"WikipediaTrend","seasonal","trend","remainder"
126,433.448160350231,2101.55478798342,-2409.00294833365
916,433.448160350231,2152.91467660533,-1670.36283695556
1083,433.448160350231,2204.27456522724,-1554.72272557747
424,411.766230687157,2207.26843672864,-2195.0346674158
149,411.766230687157,2210.26230823004,-2473.0285389172
71,411.766230687157,2180.3976005573,-2521.16383124446
82,411.766230687157,2150.53289288456,-2480.29912357171
58,499.394398960929,2151.83607051178,-2593.23046947271
70,499.394398960929,2153.139248139,-2582.53364709993
56,499.394398960929,2222.67917239952,-2666.07357136045
77,499.394398960929,2292.21909666003,-2714.61349562096
56,713.247587008294,2416.94115655133,-3074.18874355962
77,713.247587008294,2541.66321644263,-3177.91080345092
52,713.247587008294,2713.79848124469,-3375.04606825298
1271,713.247587008294,2885.93374604675,-2328.18133305504
8611,1049.25770830217,2970.86396356001,4590.87832813782
1086,1049.25770830217,3055.79418107328,-3019.05188937544
733,1049.25770830217,3056.57034384254,-3372.82805214471
423,1049.25770830217,3057.3465066118,-3683.60421491397
386,1209.89198754318,2988.49755235704,-3812.38953990022
245,1209.89198754318,2919.64859810228,-3884.54058564546
215,1209.89198754318,2873.7275911889,-3868.61957873208
241,1209.89198754318,2827.80658427551,-3796.6985718187
196,1278.54924934188,2813.90654498978,-3896.45579433166
293,1278.54924934188,2800.00650570405,-3785.55575504592
223,1278.54924934188,2838.48143644217,-3894.03068578404
251,1278.54924934188,2876.95636718028,-3904.50561652216
164,1234.58819020791,2939.501575387,-4010.08976559491
233,1234.58819020791,3002.04678359372,-4003.63497380162
246,1234.58819020791,3042.23819143838,-4030.82638164628
305,1234.58819020791,3082.42959928304,-4012.01778949095
158,1061.37438228094,3078.17821957519,-3981.55260185612
188,1061.37438228094,3073.92683986733,-3947.30122214827
136,1061.37438228094,3048.10319890481,-3973.47758118575
161,1061.37438228094,3022.27955794229,-3922.65394022323
92,1171.74452271068,2989.64417932214,-4069.38870203281
70,1171.74452271068,2957.00880070198,-4058.75332341266
76,1171.74452271068,2912.93239654092,-4008.67691925159
62,1171.74452271068,2868.85599237985,-3978.60051509053
77,1351.5793331861,2840.08087098792,-4114.66020417403
52,1351.5793331861,2811.305749596,-4110.8850827821
39,1351.5793331861,2789.10186191745,-4101.68119510355
31,1351.5793331861,2766.89797423891,-4087.47730742501
44,1331.27638219821,2730.05443564015,-4017.33081783836
55,1331.27638219821,2693.21089704139,-3969.4872792396
46,1331.27638219821,2661.11127824304,-3946.38766044126
44,1331.27638219821,2629.0116594447,-3916.28804164291
41,1438.89662176738,2583.61989267984,-3981.51651444722
20,1438.89662176738,2538.22812591497,-3957.12474768235
33,1438.89662176738,2492.37273664078,-3898.26935840816
48,1438.89662176738,2446.51734736659,-3837.41396913397
38,1504.56062558306,2410.88044908623,-3877.44107466929
38,1504.56062558306,2375.24355080587,-3841.80417638893
25,1504.56062558306,2370.55006793771,-3850.11069352078
27,1504.56062558306,2365.85658506956,-3843.41721065263
38,1507.22990780328,2406.42472754152,-3875.6546353448
52,1507.22990780328,2446.99287001348,-3902.22277781675
27,1507.22990780328,2530.76601619273,-4010.99592399601
33,1507.22990780328,2614.53916237198,-4088.76907017526
39,1589.47479031052,2685.70895837619,-4236.18374868671
27,1589.47479031052,2756.87875438039,-4319.35354469091
35,1589.47479031052,2800.80396392818,-4355.2787542387
12,1589.47479031052,2844.72917347597,-4422.20396378649
21,1644.45132855023,2837.6597590482,-4461.11108759842
31,1644.45132855023,2830.59034462042,-4444.04167317065
23,1644.45132855023,2800.70163334975,-4422.15296189998
25,1644.45132855023,2770.81292207908,-4390.26425062931
20,1583.20546753508,2721.21378430003,-4284.41925183511
24,1583.20546753508,2671.61464652098,-4230.82011405606
14,1583.20546753508,2628.77838820955,-4197.98385574462
19,1583.20546753508,2585.94212989811,-4150.14759743318
23,1698.0039180692,2559.42411011759,-4234.42802818679
16,1698.0039180692,2532.90609033707,-4214.91000840627
25,1698.0039180692,2530.97672633178,-4203.98064440098
17,1698.0039180692,2529.04736232648,-4210.05128039569
32,1825.39742459256,2565.9672407285,-4359.36466532106
26,1825.39742459256,2602.88711913051,-4402.28454372307
15,1825.39742459256,2651.90345902038,-4462.30088361294
25,1825.39742459256,2700.91979891026,-4501.31722350282
33,1758.35909457878,2744.49792799761,-4469.85702257639
13,1758.35909457878,2788.07605708495,-4533.43515166373
23,1758.35909457878,2818.3884134041,-4553.74750798288
16,1758.35909457878,2848.70076972324,-4591.05986430202
21,1816.80354931621,2868.5823414563,-4664.38589077251
21,1816.80354931621,2888.46391318935,-4684.26746250556
30,1816.80354931621,2898.35907890434,-4685.16262822056
41,1816.80354931621,2908.25424461933,-4684.05779393555
25,1783.44710295494,2906.48599821213,-4664.93310116707
27,1783.44710295494,2904.71775180492,-4661.16485475986
32,1783.44710295494,2888.61604911432,-4640.06315206927
15,1783.44710295494,2872.51434642373,-4640.96144937867
53,6730.53786061326,2834.13949982227,-9511.67736043553
79,6730.53786061326,2795.76465322081,-9447.30251383407
86,6730.53786061326,2735.6964146202,-9380.23427523346
100,6730.53786061326,2675.62817601959,-9306.16603663285
305,11290.0638264103,2614.45840044295,-13599.5222268533
85,11290.0638264103,2553.2886248663,-13758.3524512766
61,11290.0638264103,2499.37496985048,-13728.4387962608
38,11290.0638264103,2445.46131483465,-13697.525141245
107,9157.20951474917,2410.70944945301,-11460.9189642022
43,9157.20951474917,2375.95758407137,-11490.1670988205
79,9157.20951474917,2366.80216086157,-11445.0116756107
84,9157.20951474917,2357.64673765176,-11430.8562524009
68,4758.96566827535,2357.65554255204,-7048.62121082739
65,4758.96566827535,2357.66434745232,-7051.63001572767
72,4758.96566827535,2364.29238689886,-7051.25805517421
44,4758.96566827535,2370.9204263454,-7085.88609462075
22,1981.10842581889,2361.85469764946,-4320.96312346836
26,1981.10842581889,2352.78896895353,-4307.89739477242
15,1981.10842581889,2320.85366888639,-4286.96209470529
15,1981.10842581889,2288.91836881926,-4255.02679463815
20,1935.51972305737,2231.95413696986,-4147.47386002723
30,1935.51972305737,2174.98990512047,-4080.50962817784
17,1935.51972305737,2086.42255298141,-4004.94227603877
34,1935.51972305737,1997.85520084235,-3899.37492389971
20,1914.40613166741,1878.15132582937,-3772.55745749678
22,1914.40613166741,1758.44745081639,-3650.8535824838
11,1914.40613166741,1643.67951876054,-3547.08565042795
20,1914.40613166741,1528.91158670469,-3423.3177183721
16,1855.9624312242,1418.25397922004,-3258.21641044424
18,1855.9624312242,1307.5963717354,-3145.55880295959
20,1855.9624312242,1204.51223758731,-3040.47466881151
17,1855.9624312242,1101.42810343923,-2940.39053466342
16,1834.65764544629,989.869985326187,-2808.52763077248
10,1834.65764544629,878.311867213146,-2702.96951265944
12,1834.65764544629,705.521140007891,-2528.17878545418
20,1834.65764544629,532.730412802636,-2347.38805824893
15,2002.38327559009,349.139073675121,-2336.52234926521
20,2002.38327559009,165.547734547606,-2147.9310101377
21,2002.38327559009,-56.5140624254658,-1924.86921316463
19,2002.38327559009,-278.575859398537,-1704.80741619155
18,2223.26285072136,-447.419205500359,-1757.843645221
15,2223.26285072136,-616.262551602181,-1592.00029911918
25,2223.26285072136,-775.600011402829,-1422.66283931853
38,2223.26285072136,-934.937471203477,-1250.32537951789
34,2287.79490706079,-1114.78753184748,-1139.00737521331
37,2287.79490706079,-1294.63759249148,-956.157314569312
43,2287.79490706079,-1475.43020038572,-769.364706675072
17,2287.79490706079,-1656.22280827995,-614.572098780833
19,2272.70005258168,-1855.23464496441,-398.465407617274
40,2272.70005258168,-2054.24648164887,-178.453570932819
129,2272.70005258168,-2268.86479990526,125.16474732357
68,2272.70005258168,-2483.48311816164,278.783065579959
15,2177.03743651982,-2671.69863002536,509.661193505533
35,2177.03743651982,-2859.91414188907,717.876705369248
23,2177.03743651982,-3015.13297397328,861.095537453453
23,2177.03743651982,-3170.35180605748,1016.31436953766
39,2154.99077586736,-3320.84976374083,1204.85898787347
44,2154.99077586736,-3471.34772142417,1360.35694555682
18,2154.99077586736,-3622.43410597807,1485.44333011071
35,2154.99077586736,-3773.52049053196,1653.5297146646
23,2287.93872213878,-3952.25953952785,1687.32081738907
37,2287.93872213878,-4130.99858852374,1880.05986638496
46,2287.93872213878,-4374.76937700393,2132.83065486514
18,2287.93872213878,-4618.54016548411,2348.60144334533
14,2357.79865672752,-4802.74642271036,2458.94776598284
32,2357.79865672752,-4986.95267993662,2661.1540232091
89,2357.79865672752,-5132.26212159401,2863.46346486649
31,2357.79865672752,-5277.5715632514,2950.77290652388
46,2349.64621234371,-5316.9789190679,3013.3327067242
35,2349.64621234371,-5356.38627488441,3041.7400625407
30,2349.64621234371,-5330.6052098612,3010.95899751749
85,2349.64621234371,-5304.82414483799,3040.17793249428
77,2463.24121257123,-5217.55153529173,2831.3103227205
60,2463.24121257123,-5130.27892574547,2727.03771317425
33,2463.24121257123,-4964.79826966664,2534.55705709542
52,2463.24121257123,-4799.31761358782,2388.07640101659
75,2625.91287888852,-4559.02770886096,2008.11482997244
353,2625.91287888852,-4318.7378041341,2045.82492524559
386,2625.91287888852,-4050.25046081724,1810.33758192873
1042,2625.91287888852,-3781.76311750038,2197.85023861187
575,2594.66119237325,-3490.43756553661,1470.77637316336
520,2594.66119237325,-3199.11201357284,1124.45082119959
423,2594.66119237325,-2915.14643510246,743.485242729211
385,2594.66119237325,-2631.18085663209,421.519664258833
539,2681.01818560439,-2388.20672897537,246.188543370987
606,2681.01818560439,-2145.23260131866,70.2144157142748
500,2681.01818560439,-1909.78020588386,-271.237979720522
409,2681.01818560439,-1674.32781044907,-597.690375155319
324,2804.45038551593,-1479.65241466162,-1000.79797085431
286,2804.45038551593,-1284.97701887418,-1233.47336664176
228,2804.45038551593,-1121.89027028658,-1454.56011522935
221,2804.45038551593,-958.803521698988,-1624.64686381695
282,2834.43062943392,-796.648453906873,-1755.78217552704
230,2834.43062943392,-634.493386114758,-1969.93724331916
217,2834.43062943392,-506.825848428189,-2110.60478100573
548,2834.43062943392,-379.158310741621,-1907.2723186923
310,2857.69535550106,-289.745267609468,-2257.95008789159
203,2857.69535550106,-200.332224477316,-2454.36313102374
258,2857.69535550106,-154.513814633239,-2445.18154086782
300,2857.69535550106,-108.695404789162,-2448.9999507119
218,326.367968614769,-114.139913871543,5.77194525677356
371,256.968043750458,-119.584422953924,233.616379203465
278,256.968043750458,-144.86771000297,165.899666252511
251,256.968043750458,-170.150997052016,164.182953301558
195,256.968043750458,-190.093098913892,128.125055163434
193,433.981557631055,-210.035200775769,-30.946356855286
265,433.981557631055,-219.49304186821,50.5114842371557
281,433.981557631055,-228.950882960652,75.9693253295973
246,433.981557631055,-237.501303065004,49.5197454339497
285,486.526639984092,-246.051723169357,44.5250831852648
210,486.526639984092,-272.573935993318,-3.95270399077435
193,486.526639984092,-299.096148817278,5.56950883318649
219,486.526639984092,-328.797350773277,61.2707107891847
293,425.432301239529,-358.498552729275,226.066251489746
294,425.432301239529,-384.211121851844,252.778820612315
172,425.432301239529,-409.923690974413,156.491389734884
194,425.432301239529,-424.217836689786,192.785535450257
242,564.480781013432,-438.511982405159,116.031201391727
232,564.480781013432,-434.780150537153,102.299369523721
185,564.480781013432,-431.048318669147,51.5675376557154
238,564.480781013432,-423.669966879822,97.1891858663902
249,542.19936093741,-416.291615090497,123.092254153087
199,542.19936093741,-410.911556598054,67.7121956606441
199,542.19936093741,-405.53149810561,62.3321371682007
281,542.19936093741,-370.773980538456,109.574619601046
194,382.264609330763,-336.016462971302,147.751853640538
172,382.264609330763,-290.005246826045,79.7406374952823
251,382.264609330763,-243.994030680789,112.729421350026
271,382.264609330763,-200.812409783279,89.5478004525156
333,560.479544583542,-157.630788885768,-69.8487556977742
257,560.479544583542,-110.506627923388,-192.972916660154
312,560.479544583542,-63.3824669610085,-185.097077622534
263,560.479544583542,-26.2736163882239,-271.205928195318
282,491.045555974929,10.8352341845608,-219.88079015949
266,491.045555974929,66.5828083312327,-291.628364306161
305,491.045555974929,122.330382477905,-308.375938452833
426,491.045555974929,228.947626477903,-293.993182452832
2987,315.377687745036,335.564870477902,2336.05744177706
2479,315.377687745036,383.025765421693,1780.59654683327
1009,315.377687745036,430.486660365484,263.135651889479
975,315.377687745036,443.832946295554,215.789365959409
978,402.765330017609,457.179232225624,118.055437756767
822,402.765330017609,403.831800800271,15.4028691821205
766,402.765330017609,350.484369374917,12.7503006074743
850,402.765330017609,264.403357587869,182.831312394522
821,528.456532617988,178.322345800821,114.221121581192
628,528.456532617988,93.4143415863449,6.12912579566751
828,528.456532617988,8.50633737186897,291.037130010143
968,528.456532617988,-75.0899209119998,514.633388294012
1222,602.688436761465,-158.686179195869,777.997742434404
748,602.688436761465,-230.564763965686,375.876327204222
925,602.688436761465,-302.443348735504,624.754911974039
726,602.688436761465,-348.215234510991,471.526797749527
813,669.529669085553,-393.987120286479,537.457451200926
838,669.529669085553,-452.729700197644,621.200031112091
866,669.529669085553,-511.47228010881,707.942611023257
1284,669.529669085553,-578.165450163128,1192.63578107757
879,829.48044319899,-644.858620217445,694.378177018455
857,829.48044319899,-694.86311290862,722.38266970963
647,829.48044319899,-744.867605599795,562.387162400805
485,829.48044319899,-806.24991700561,461.76947380662
656,798.840334534983,-867.632228411425,724.791893876442
1064,798.840334534983,-909.981881125418,1175.14154659044
1205,798.840334534983,-952.331533839411,1358.49119930443
716,798.840334534983,-975.719825410611,892.879490875628
631,550.60246331654,-999.108116981812,1079.50565366527
574,550.60246331654,-1097.07337525517,1120.47091193863
467,550.60246331654,-1195.03863352852,1111.43617021198
388,550.60246331654,-1253.32138881336,1090.71892549682
676,542.424856880809,-1311.60414409821,1445.1792872174
584,542.424856880809,-1350.56147220038,1392.13661531958
514,542.424856880809,-1389.51880030256,1361.09394342175
516,542.424856880809,-1361.4220579346,1334.99720105379
473,668.181983264172,-1333.32531556665,1138.14333230247
391,668.181983264172,-1268.52872318533,991.34673992116
579,668.181983264172,-1203.73213080402,1114.55014753985
3898,668.181983264172,-1144.32803009626,4374.14604683209
1778,660.269946256785,-1084.9239293885,2202.65398313172
4564,660.269946256785,-1059.31154650993,4963.04160025314
1859,660.269946256785,-1033.69916363135,2232.42921737456
1035,660.269946256785,-1102.59124725091,1477.32130099413
758,681.020530350603,-1171.48333087048,1248.46280051987
1112,681.020530350603,-1286.32655785408,1717.30602750348
1276,681.020530350603,-1401.16978483768,1996.14925448708
972,681.020530350603,-1506.68414219805,1797.66361184744
935,652.298130299618,-1612.19849955841,1894.90036925879
734,652.298130299618,-1679.02783169676,1760.72970139714
597,652.298130299618,-1745.85716383511,1690.55903353549
567,652.298130299618,-1800.52871059034,1715.23058029073
759,604.873658613052,-1855.20025734558,2009.32659873253
1386,604.873658613052,-1882.4757210996,2663.60206248654
1308,604.873658613052,-1909.75118485361,2612.87752624056
981,604.873658613052,-1910.06366219316,2286.1900035801
815,651.369309189309,-1910.3761395327,2074.00683034339
836,651.369309189309,-1912.59211575901,2097.2228065697
669,651.369309189309,-1914.80809198532,1932.43878279601
634,651.369309189309,-1883.5541643756,1866.18485518629
1056,639.303242792116,-1852.30023676588,2268.99699397376
954,639.303242792116,-1726.74820008758,2041.44495729546
745,639.303242792116,-1601.19616340928,1706.89292061717
845,639.303242792116,-1404.81850024721,1610.5152574551
718,606.610925286623,-1208.44083708514,1319.82991179852
1197,606.610925286623,-986.308254250227,1576.6973289636
1434,606.610925286623,-764.175671415312,1591.56474612869
1564,606.610925286623,-533.137251366904,1490.52632608028
1857,616.966637914683,-302.098831318496,1542.13219340381
1355,616.966637914683,-75.203105385883,813.2364674712
994,616.966637914683,151.69262054673,225.340741538587
1003,616.966637914683,370.870875192282,15.1624868930351
957,494.149645494408,590.049129837835,-127.198775332243
1089,494.149645494408,812.979840964085,-218.129486458493
1376,494.149645494408,1035.91055209034,-154.060197584743
1423,494.149645494408,1257.03678702524,-328.186432519647
1501,302.973210999106,1478.16302196014,-280.136232959249
1884,302.973210999106,1659.87564075221,-78.8488517513158
1369,302.973210999106,1841.58825954428,-775.561470543382
1606,302.973210999106,1991.08103321098,-688.054244210084
1599,291.525291895935,2140.57380687768,-833.099098773615
1282,291.525291895935,2260.26871198792,-1269.79400388385
1187,291.525291895935,2379.96361709816,-1484.48890899409
1342,291.525291895935,2486.20125313165,-1435.72654502759
1520,334.839204385336,2592.43888916514,-1407.27809355048
1244,334.839204385336,2761.83770670177,-1852.67691108711
1111,334.839204385336,2931.2365242384,-2155.07572862373
1780,334.839204385336,3066.4804099112,-1621.31961429653
3129,344.745850444737,3201.724295584,-417.470146028736
2229,344.745850444737,3319.9928631055,-1435.73871355023
2691,344.745850444737,3438.26143062699,-1092.00728107173
2453,344.745850444737,3511.401511194,-1403.14736163874
2788,362.289938338392,3584.54159176101,-1158.8315300994
2264,362.289938338392,3631.38039358207,-1729.67033192046
2546,362.289938338392,3678.21919540312,-1494.50913374152
22736,362.289938338392,4646.04501082504,17727.6650508366
12462,346.744561696867,5613.87082624695,6501.38461205618
7679,346.744561696867,6114.95188625788,1217.30355204525
16329,346.744561696867,6616.03294626881,9366.22249203433
10969,346.744561696867,7634.93111605374,2987.32432224939
7347,272.859133717421,8653.82928583868,-1579.6884195561
6512,272.859133717421,8748.845425709,-2509.70455942642
6990,272.859133717421,8843.86156557931,-2126.72069929673
8233,272.859133717421,8879.16074239118,-919.019876108599
17666,134.012353770114,8914.45991920304,8617.52772702685
8539,134.012353770114,9000.21266370562,-595.225017475737
6101,134.012353770114,9085.96540820821,-3118.97776197832
4575,134.012353770114,9228.51372409144,-4787.52607786155
5074,146.682349843253,9371.06203997467,-4443.74438981792
6227,146.682349843253,9431.43361027254,-3351.11596011579
13833,146.682349843253,9491.8051805704,4194.51246958634
15010,146.682349843253,13801.3491903095,1061.96845984726
21646,137.451527271341,18110.8932000486,3397.65527268008
21418,137.451527271341,18162.3542468129,3118.19422591574
11267,137.451527271341,18213.8152935773,-7084.26682084861
12225,137.451527271341,18234.8140401947,-6147.26556746607
15389,168.539835797999,18255.8127868122,-3035.35262261018
12122,168.539835797999,18284.1492612962,-6330.68909709417
17327,168.539835797999,18312.4857357802,-1154.02557157816
17769,168.539835797999,18488.535168709,-888.075004506991
15465,292.867744869987,18664.5846016378,-3492.45234650781
22449,292.867744869987,19001.8151361853,3154.3171189447
23578,292.867744869987,19339.0456707328,3946.08658439721
22471,292.867744869987,19581.3419320523,2596.79032307769
20308,265.96893763059,19823.6381933719,218.392868997558
23429,265.96893763059,20000.2238883172,3162.80717405221
21630,265.96893763059,20176.8095832626,1187.22147910685
18997,265.96893763059,20172.9702370762,-1441.93917470678
14481,470.929134288024,20169.1308908898,-6159.06002517785
13085,470.929134288024,18090.4699166903,-5476.3990509783
29642,470.929134288024,16011.8089424907,13159.2619232213
18749,470.929134288024,14772.9912248366,3505.07964087541
21928,624.033964163571,13534.1735071824,7769.79252865401
15675,624.033964163571,11361.2051617636,3689.76087407278
10051,624.033964163571,9188.23681634488,238.729219491552
7504,624.033964163571,9226.86762171412,-2346.90158587769
7168,433.448160350231,9265.49842708336,-2530.94658743359
9214,433.448160350231,9256.37951518287,-475.827675533097
7805,433.448160350231,9247.26060328238,-1875.70876363261
8448,433.448160350231,9133.08678528391,-1118.53494563414
7496,411.766230687157,9018.91296728544,-1934.67919797259
6723,411.766230687157,8790.03944376603,-2478.80567445319
4932,411.766230687157,8561.16592024662,-4040.93215093378
4675,411.766230687157,8307.68356003299,-4044.44979072015
5561,499.394398960929,8054.20119981936,-2992.59559878029
5732,499.394398960929,7736.0681931793,-2503.46259214023
5936,499.394398960929,7417.93518653924,-1981.32958550017
6827,499.394398960929,7310.77444153751,-983.168840498434
5216,713.247587008294,7203.61369653577,-2700.86128354406
3975,713.247587008294,7167.49944451976,-3905.74703152806
3859,713.247587008294,7131.38519250376,-3985.63277951205
4767,713.247587008294,7122.76486384304,-3069.01245085133
4596,1049.25770830217,7114.14453518231,-3567.40224348448
6685,1049.25770830217,7159.0911809234,-1523.34888922557
12101,1049.25770830217,7204.03782666449,3847.70446503334
5406,1049.25770830217,7262.91602436179,-2906.17373266395
4128,1209.89198754318,7321.79422205909,-4403.68620960227
3988,1209.89198754318,7260.66089892511,-4482.5528864683
5569,1209.89198754318,7199.52757579114,-2840.41956333433
6707,1209.89198754318,7086.49809047031,-1589.39007801349
7167,1278.54924934188,6973.46860514948,-1085.01785449135
5087,1278.54924934188,6886.74957170327,-3078.29882104514
3937,1278.54924934188,6800.03053825706,-4141.57978759893
3404,1278.54924934188,6776.18782682587,-4650.73707616774
3774,1234.58819020791,6752.34511539468,-4212.93330560259
5693,1234.58819020791,6721.03188101602,-2262.62007122393
6007,1234.58819020791,6689.71864663736,-1917.30683684526
4769,1234.58819020791,6693.35120237754,-3158.93939258545
4281,1061.37438228094,6696.98375811773,-3477.35814039867
3695,1061.37438228094,6743.05621318685,-4109.43059546779
2930,1061.37438228094,6789.12866825596,-4920.5030505369
3170,1061.37438228094,6815.93401061408,-4707.30839289502
4035,1171.74452271068,6842.7393529722,-3979.48387568288
4673,1171.74452271068,6942.00384914705,-3440.74837185773
5803,1171.74452271068,7041.2683453219,-2410.01286803258
4486,1171.74452271068,7106.17076912447,-3791.91529183515
6590,1351.5793331861,7171.07319292704,-1932.65252611314
5068,1351.5793331861,7102.52740932229,-3386.10674250839
4441,1351.5793331861,7033.98162571754,-3944.56095890364
5459,1351.5793331861,6883.95774073097,-2776.53707391707
4496,1331.27638219821,6733.9338557444,-3569.21023794262
3750,1331.27638219821,6542.4531379651,-4123.72952016331
3508,1331.27638219821,6350.97242018579,-4174.248802384
3001,1331.27638219821,6206.69913743959,-4536.9755196378
2347,1438.89662176738,6062.42585469338,-5154.32247646076
2614,1438.89662176738,6004.47564826502,-4829.3722700324
3121,1438.89662176738,5946.52544183665,-4264.42206360404
3290,1438.89662176738,5938.74755230501,-4087.64417407239
4525,1504.56062558306,5930.96966277336,-2910.53028835642
4419,1504.56062558306,5961.07407214642,-3046.63469772948
3729,1504.56062558306,5991.17848151948,-3766.73910710254
2675,1504.56062558306,5975.73961527612,-4805.30024085918
7366,1507.22990780328,5960.30074903276,-101.530656836037
3705,1507.22990780328,5912.68877978929,-3714.91868759257
3570,1507.22990780328,5865.07681054583,-3802.3067183491
8380,1507.22990780328,5835.25119883839,1037.51889335834
5135,1589.47479031052,5805.42558713095,-2259.90037744147
3582,1589.47479031052,5801.35389946738,-3808.8286897779
2824,1589.47479031052,5797.2822118038,-4562.75700211432
2434,1589.47479031052,5780.41358832196,-4935.88837863248
2938,1644.45132855023,5763.54496484012,-4469.99629339034
2849,1644.45132855023,5707.81771347571,-4503.26904202594
3297,1644.45132855023,5652.0904621113,-3999.54179066153
3280,1644.45132855023,5588.15465104965,-3952.60597959988
3083,1583.20546753508,5524.21883998801,-4024.42430752308
2127,1583.20546753508,5499.993722726,-4956.19919026108
2111,1583.20546753508,5475.768605464,-4947.97407299908
2637,1583.20546753508,5437.71216084444,-4383.91762837952
2981,1698.0039180692,5399.65571622488,-4116.65963429408
3200,1698.0039180692,5362.75725967499,-3860.76117774419
3558,1698.0039180692,5325.8588031251,-3465.8627211943
3658,1698.0039180692,5310.14795393176,-3350.15187200096
2478,1825.39742459256,5294.43710473842,-4641.83452933098
2175,1825.39742459256,5234.85709506237,-4885.25451965494
2316,1825.39742459256,5175.27708538633,-4684.67450997889
2370,1825.39742459256,5096.22306239654,-4551.6204869891
2392,1758.35909457878,5017.16903940675,-4383.52813398553
2431,1758.35909457878,4996.47378114782,-4323.8328757266
2191,1758.35909457878,4975.77852288888,-4543.13761746767
1884,1758.35909457878,4968.73132340248,-4843.09041798126
1769,1816.80354931621,4961.68412391608,-5009.48767323229
2021,1816.80354931621,4930.36286344355,-4726.16641275976
2392,1816.80354931621,4899.04160297102,-4323.84515228723
2209,1816.80354931621,4873.37145953977,-4481.17500885599
1997,1783.44710295494,4847.70131610853,-4634.14841906347
2089,1783.44710295494,4830.79197138741,-4525.23907434235
1641,1783.44710295494,4813.8826266663,-4956.32972962124
1564,1783.44710295494,4790.88393142244,-5010.33103437738
2045,6730.53786061326,4767.88523617858,-9453.42309679184
1933,6730.53786061326,4751.63047020664,-9549.1683308199
2006,6730.53786061326,4735.37570423469,-9459.91356484795
2338,6730.53786061326,4768.16049476364,-9160.6983553769
2693,11290.0638264103,4800.94528529258,-13398.0091117029
1842,11290.0638264103,4833.62640949369,-14281.690235904
2108,11290.0638264103,4866.30753369479,-14048.3713601051
2912,11290.0638264103,4858.23057206632,-13236.2943984766
2888,9157.20951474917,4850.15361043784,-11119.363125187
3355,9157.20951474917,4860.24995676741,-10662.4594715166
2312,9157.20951474917,4870.34630309699,-11715.5558178462
2435,9157.20951474917,4903.56308388942,-11625.7725986386
2372,4758.96566827535,4936.77986468184,-7323.74553295719
2309,4758.96566827535,4938.21201847557,-7388.17768675092
2647,4758.96566827535,4939.64417226929,-7051.60984054464
3285,4758.96566827535,4930.30570105063,-6404.27136932598
3196,1981.10842581889,4920.96722983197,-3706.07565565086
2844,1981.10842581889,4912.71046543891,-4049.8188912578
2520,1981.10842581889,4904.45370104585,-4365.56212686474
1823,1981.10842581889,4864.28590811143,-5022.39433393033
1828,1935.51972305737,4824.11811517702,-4931.63783823439
2810,1935.51972305737,4751.31075915683,-3876.8304822142
4988,1935.51972305737,4678.50340313664,-1626.02312619401
4718,1935.51972305737,4658.67953439034,-1876.19925744771
3244,1914.40613166741,4638.85566564405,-3309.26179731146
3040,1914.40613166741,4617.22052155301,-3491.62665322042
2368,1914.40613166741,4595.58537746197,-4141.99150912939
2846,1914.40613166741,4495.24666441867,-3563.65279608608
3747,1855.9624312242,4394.90795137536,-2503.87038259956
3536,1855.9624312242,4229.74762615413,-2549.71005737833
3507,1855.9624312242,4064.5873009329,-2413.5497321571
2730,1855.9624312242,3866.83109361395,-2992.79352483815
2375,1834.65764544629,3669.07488629501,-3128.7325317413
1715,1834.65764544629,3444.09209524084,-3563.74974068713
1754,1834.65764544629,3219.10930418666,-3299.76694963295
2540,1834.65764544629,2918.84453525581,-2213.5021807021
8692,2002.38327559009,2618.57976632496,4071.03695808495
3821,2002.38327559009,2400.1133831046,-581.496658694694
3006,2002.38327559009,2181.64699988425,-1178.03027547434
2388,2002.38327559009,1916.72352441496,-1531.10680000505
1794,2223.26285072136,1651.80004894566,-2081.06289966703
1895,2223.26285072136,1448.30996092354,-1776.5728116449
2295,2223.26285072136,1244.81987290141,-1173.08272362277
2153,2223.26285072136,1065.74071985449,-1136.00357057585
2077,2287.79490706079,886.661566807565,-1097.45647386835
2153,2287.79490706079,739.520346726327,-874.315253787115
1831,2287.79490706079,592.379126645089,-1049.17403370588
1689,2287.79490706079,395.075660019239,-993.870567080026
1865,2272.70005258168,197.772193393388,-605.472245975072
2372,2272.70005258168,1.98212182903075,97.3178255892845
3738,2272.70005258168,-193.807949735326,1659.10789715364
2558,2272.70005258168,-336.550990186453,621.850937604768
2226,2177.03743651982,-479.294030637579,528.256594117754
2126,2177.03743651982,-572.599007538714,521.561571018889
1651,2177.03743651982,-665.90398443985,139.866547920025
2022,2177.03743651982,-767.041522246026,612.004085726201
2959,2154.99077586736,-868.179060052202,1672.18828418484
3349,2154.99077586736,-969.071318786888,2163.08054291953
2957,2154.99077586736,-1069.96357752157,1871.97280165422
2402,2154.99077586736,-1153.70157104804,1400.71079518068
2232,2287.93872213878,-1237.4395645745,1181.50084243572
2840,2287.93872213878,-1434.23730407099,1986.29858193221
2913,2287.93872213878,-1631.03504356748,2256.0963214287
3397,2287.93872213878,-1894.41769223066,3003.47897009188
3791,2357.79865672752,-2157.80034089384,3591.00168416632
2945,2357.79865672752,-2368.15302973747,2955.35437300994
2686,2357.79865672752,-2578.50571858109,2906.70706185357
