Date,MinersRevenue
2015-07-05,945553.59
2015-08-05,909134.8
2015-09-05,762777.12
2015-10-05,775494.0
2015-11-05,913514.79
2015-12-05,957828.66
2015-05-13,986656.8
2015-05-14,837456.48
2015-05-15,983664.0
2015-05-16,760292.19
2015-05-17,1022577.86
2015-05-18,813151.55
2015-05-19,792416.6
2015-05-20,836349.0
2015-05-21,906004.0
2015-05-22,857382.5
2015-05-23,719414.01
2015-05-24,850507.02
2015-05-25,851874.75
2015-05-26,800308.48
2015-05-27,855635.0
2015-05-28,784167.68
2015-05-29,929799.54
2015-05-30,720632.16
2015-05-31,855431.6
2015-01-06,771728.0
2015-02-06,824901.27
2015-03-06,807176.43
2015-04-06,804501.18
2015-05-06,799318.9
2015-06-06,906939.6
2015-07-06,932248.8
2015-08-06,807120.0
2015-09-06,935586.6
2015-10-06,905199.7
2015-11-06,891497.0
2015-12-06,786071.64
2015-06-13,913282.74
2015-06-14,844662.0
2015-06-15,890981.28
2015-06-16,759112.9
2015-06-17,893357.04
2015-06-18,960479.25
2015-06-19,999108.3
2015-06-20,823037.76
2015-06-21,742685.61
2015-06-22,917161.05
2015-06-23,877380.24
2015-06-24,912266.24
2015-06-25,971550.72
2015-06-26,896744.42
2015-06-27,799424.5
2015-06-28,917924.4
2015-06-29,873579.6
2015-06-30,945633.06
2015-01-07,940636.8
2015-02-07,898066.26
2015-03-07,1039532.5
2015-04-07,1004340.48
2015-05-07,986961.56
2015-06-07,1169750.23
2015-07-07,1000621.44
2015-08-07,1051752.0
2015-09-07,945214.56
2015-10-07,1130127.24
2015-11-07,1074503.5
2015-12-07,1081003.5
2015-07-13,1060744.1
2015-07-14,1025923.61
2015-07-15,1128304.1
2015-07-16,945029.52
2015-07-17,1007435.76
2015-07-18,1124555.52
2015-07-19,991991.37
2015-07-20,1011196.84
2015-07-21,984206.16
2015-07-22,1028008.16
2015-07-23,1037676.64
2015-07-24,1213267.9
2015-07-25,1104263.52
2015-07-26,1014092.77
2015-07-27,1135825.74
2015-07-28,1056073.48
2015-07-29,1093613.4
2015-07-30,994670.04
2015-07-31,999862.58
2015-01-08,1160777.2
2015-02-08,1108164.12
2015-03-08,1051958.61
2015-04-08,1035690.0
2015-05-08,900084.96
2015-06-08,979548.5
2015-07-08,999936.81
2015-08-08,1065525.72
2015-09-08,900570.06
2015-10-08,1162172.07
2015-11-08,1130128.35
2015-12-08,830459.0
2015-08-13,997387.5
2015-08-14,900557.27
2015-08-15,894962.52
2015-08-16,950836.71
2015-08-17,932483.9
2015-08-18,926771.5
2015-08-19,892100.96
2015-08-20,909597.0
2015-08-21,904694.07
2015-08-22,869575.88
2015-08-23,787802.6
2015-08-24,842084.76
2015-08-25,771519.5
2015-08-26,892476.0
2015-08-27,855555.96
2015-08-28,877903.33
2015-08-29,946656.56
2015-08-30,819141.99
2015-08-31,923760.0
2015-01-09,874008.96
2015-02-09,898267.92
2015-03-09,866697.62
2015-04-09,881886.8
2015-05-09,893388.69
2015-06-09,959839.2
2015-07-09,826486.75
2015-08-09,851509.24
2015-09-09,852524.08
2015-10-09,1019359.04
2015-11-09,1044415.29
2015-12-09,808141.81
2015-09-13,810256.5
2015-09-14,924674.4
2015-09-15,943920.0
2015-09-16,854930.72
2015-09-17,830934.0
2015-09-18,844821.74
2015-09-19,766418.62
2015-09-20,695204.0
2015-09-21,753538.56
2015-09-22,923685.18
2015-09-23,868521.15
2015-09-24,853501.1
2015-09-25,961315.83
2015-09-26,894132.0
2015-09-27,842917.0
2015-09-28,836290.0
2015-09-29,1033908.0
2015-09-30,928562.73
2015-01-10,927003.42
2015-02-10,748769.22
2015-03-10,914586.08
2015-04-10,908309.71
2015-05-10,890376.84
2015-06-10,924519.16
2015-07-10,834095.25
2015-08-10,841733.41
2015-09-10,819523.44
2015-10-10,921712.5
2015-11-10,935013.52
2015-12-10,868877.49
2015-10-13,842332.5
2015-10-14,974099.6
2015-10-15,1045411.92
2015-10-16,1023533.62
2015-10-17,888738.21
2015-10-18,944259.12
2015-10-19,1103132.16
2015-10-20,864439.2
2015-10-21,983560.5
2015-10-22,1083198.3
2015-10-23,1075873.54
2015-10-24,980489.7
2015-10-25,1150243.99
2015-10-26,1089933.75
2015-10-27,1173025.4
2015-10-28,1024800.6
2015-10-29,1158573.88
2015-10-30,1360583.6
2015-10-31,1190201.76
2015-01-11,1246623.0
2015-02-11,1245221.95
2015-03-11,1628638.0
2015-04-11,1713673.05
2015-05-11,1504000.0
2015-06-11,1342629.66
2015-07-11,1589032.76
2015-08-11,1344441.24
2015-09-11,1402696.4
2015-10-11,1273595.16
2015-11-11,1380604.5
2015-12-11,1218630.0
2015-11-13,1395572.2
2015-11-14,1269517.5
2015-11-15,1175537.51
2015-11-16,1457241.0
2015-11-17,1360933.45
2015-11-18,1179974.88
2015-11-19,1159725.0
2015-11-20,1282480.0
2015-11-21,1456881.0
2015-11-22,1409226.76
2015-11-23,1306072.25
2015-11-24,1227886.4
2015-11-25,1259375.0
2015-11-26,1419492.0
2015-11-27,1348275.0
2015-11-28,1301570.64
2015-11-29,1436265.08
2015-11-30,1408908.46
2015-01-12,1736234.24
2015-02-12,1337791.88
2015-03-12,1316201.19
2015-04-12,1326955.76
2015-05-12,1598511.04
2015-06-12,1688873.2
2015-07-12,1505973.06
2015-08-12,1582724.93
2015-09-12,1847312.62
2015-10-12,2051183.4
2015-11-12,1961096.06
2015-12-12,1796268.96
2015-12-13,1648972.82
2015-12-14,1978018.4
2015-12-15,2234910.72
2015-12-16,1926328.77
2015-12-17,1819000.68
2015-12-18,1852781.15
2015-12-19,1803135.6
2015-12-20,1851709.86
2015-12-21,1706543.0
2015-12-22,1553396.74
2015-12-23,1837989.6
2015-12-24,1709121.75
2015-12-25,1537832.4
2015-12-26,1955357.22
2015-12-27,2050872.46
2015-12-28,1719238.9
2015-12-29,1652090.16
2015-12-30,1864368.0
2015-12-31,1557216.18
2016-01-01,1467328.02
2016-02-01,1498828.76
2016-03-01,1604631.24
2016-04-01,1906932.0
2016-05-01,1774245.2
2016-06-01,1477472.5
2016-07-01,1648782.14
2016-08-01,1971446.4
2016-09-01,1802400.6
2016-10-01,1909014.72
2016-11-01,1914972.13
2016-12-01,1980490.44
2016-01-13,1657710.63
2016-01-14,1439090.8
2016-01-15,1217938.2
2016-01-16,1300104.0
2016-01-17,1352544.05
2016-01-18,1700240.64
2016-01-19,1425654.9
2016-01-20,1509187.68
2016-01-21,1384752.0
2016-01-22,1610297.5
2016-01-23,1754466.0
2016-01-24,1694688.25
2016-01-25,1691196.21
2016-01-26,1634415.64
2016-01-27,1537171.65
2016-01-28,1434150.0
2016-01-29,1620331.7
2016-01-30,1689976.32
2016-01-31,1698131.16
2016-01-02,1655772.0
2016-02-02,1552556.36
2016-03-02,1620135.24
2016-04-02,1796689.96
2016-05-02,1755051.09
2016-06-02,1796933.68
2016-07-02,1714719.12
2016-08-02,1527627.0
2016-09-02,1589926.87
2016-10-02,1617865.62
2016-11-02,1824977.0
2016-12-02,1531180.44
2016-02-13,1500384.6
2016-02-14,1824390.92
2016-02-15,1505873.6
2016-02-16,1531594.54
2016-02-17,1481533.76
2016-02-18,1902961.74
2016-02-19,1471848.42
2016-02-20,1754843.64
2016-02-21,1386597.3
2016-02-22,1443980.5
2016-02-23,1427391.0
2016-02-24,1319648.9
2016-02-25,1547380.8
2016-02-26,1609521.62
2016-02-27,1431216.0
2016-02-28,1632881.49
2016-02-29,1495225.04
2016-01-03,1405736.85
2016-02-03,1720819.98
2016-03-03,1431631.68
2016-04-03,1604280.96
2016-05-03,1619238.0
2016-06-03,1437551.76
2016-07-03,1614392.86
2016-08-03,1399239.27
2016-09-03,1725518.7
2016-10-03,1692288.0
2016-11-03,1733741.52
2016-12-03,1501010.0
2016-03-13,1362701.76
2016-03-14,1580232.02
2016-03-15,1593584.76
2016-03-16,1787925.02
2016-03-17,1432167.44
2016-03-18,1427774.04
2016-03-19,1384278.67
2016-03-20,1563801.39
2016-03-21,1308642.12
2016-03-22,1565038.8
2016-03-23,1593071.4
2016-03-24,1588000.11
2016-03-25,1523337.52
2016-03-26,1541868.39
2016-03-27,1646594.4
2016-03-28,1519272.32
2016-03-29,1780614.0
2016-03-30,1660945.8
2016-03-31,1321282.86
2016-01-04,1444803.75
2016-02-04,1591174.42
2016-03-04,1554802.33
2016-04-04,1735875.57
2016-05-04,1591759.98
2016-06-04,1650251.71
2016-07-04,1558583.64
2016-08-04,1506409.6
2016-09-04,1707680.24
2016-10-04,1848004.29
2016-11-04,1607456.49
2016-12-04,1639676.5
2016-04-13,1685701.7
2016-04-14,1767502.96
2016-04-15,1574760.3
2016-04-16,1550671.73
2016-04-17,1642389.18
2016-04-18,1460870.32
2016-04-19,1629131.43
2016-04-20,1634835.21
2016-04-21,1855326.06
2016-04-22,1600512.9
2016-04-23,1671898.5
2016-04-24,1502665.36
2016-04-25,1535540.12
2016-04-26,1890744.92
2016-04-27,1566062.55
2016-04-28,1501591.13
